round,seed,population_seed,strategy,count,percentage
1,201,409,coop,29589,0.38
1,201,409,defect,19598,0.25
1,201,409,exploitation,28813,0.37
2,201,409,coop,29108,0.37
2,201,409,defect,19655,0.25
2,201,409,exploitation,29237,0.37
3,201,409,coop,27458,0.35
3,201,409,defect,20960,0.27
3,201,409,exploitation,29582,0.38
4,201,409,coop,27922,0.36
4,201,409,defect,20716,0.27
4,201,409,exploitation,29362,0.38
5,201,409,coop,25916,0.33
5,201,409,defect,22215,0.28
5,201,409,exploitation,29869,0.38
6,201,409,coop,23961,0.31
6,201,409,defect,24501,0.31
6,201,409,exploitation,29538,0.38
7,201,409,coop,25119,0.32
7,201,409,defect,23554,0.3
7,201,409,exploitation,29327,0.38
8,201,409,coop,26424,0.34
8,201,409,defect,22139,0.28
8,201,409,exploitation,29437,0.38
9,201,409,coop,25412,0.33
9,201,409,defect,23261,0.3
9,201,409,exploitation,29327,0.38
10,201,409,coop,23158,0.3
10,201,409,defect,25329,0.32
10,201,409,exploitation,29513,0.38
11,201,409,coop,22652,0.29
11,201,409,defect,25721,0.33
11,201,409,exploitation,29627,0.38
12,201,409,coop,23485,0.3
12,201,409,defect,25299,0.32
12,201,409,exploitation,29216,0.37
13,201,409,coop,23870,0.31
13,201,409,defect,24961,0.32
13,201,409,exploitation,29169,0.37
14,201,409,coop,24217,0.31
14,201,409,defect,24511,0.31
14,201,409,exploitation,29272,0.38
15,201,409,coop,26491,0.34
15,201,409,defect,22395,0.29
15,201,409,exploitation,29114,0.37
16,201,409,coop,24602,0.32
16,201,409,defect,23961,0.31
16,201,409,exploitation,29437,0.38
17,201,409,coop,23251,0.3
17,201,409,defect,25219,0.32
17,201,409,exploitation,29530,0.38
18,201,409,coop,21063,0.27
18,201,409,defect,27508,0.35
18,201,409,exploitation,29429,0.38
19,201,409,coop,22607,0.29
19,201,409,defect,25969,0.33
19,201,409,exploitation,29424,0.38
20,201,409,coop,23243,0.3
20,201,409,defect,25320,0.32
20,201,409,exploitation,29437,0.38
21,201,409,coop,22332,0.29
21,201,409,defect,26536,0.34
21,201,409,exploitation,29132,0.37
22,201,409,coop,22225,0.28
22,201,409,defect,26528,0.34
22,201,409,exploitation,29247,0.37
23,201,409,coop,22551,0.29
23,201,409,defect,26131,0.34
23,201,409,exploitation,29318,0.38
24,201,409,coop,23912,0.31
24,201,409,defect,25051,0.32
24,201,409,exploitation,29037,0.37
25,201,409,coop,23939,0.31
25,201,409,defect,24996,0.32
25,201,409,exploitation,29065,0.37
26,201,409,coop,23241,0.3
26,201,409,defect,25512,0.33
26,201,409,exploitation,29247,0.37
27,201,409,coop,21371,0.27
27,201,409,defect,27770,0.36
27,201,409,exploitation,28859,0.37
28,201,409,coop,20575,0.26
28,201,409,defect,28666,0.37
28,201,409,exploitation,28759,0.37
29,201,409,coop,19780,0.25
29,201,409,defect,29297,0.38
29,201,409,exploitation,28923,0.37
30,201,409,coop,20148,0.26
30,201,409,defect,29178,0.37
30,201,409,exploitation,28674,0.37
31,201,409,coop,19790,0.25
31,201,409,defect,29217,0.37
31,201,409,exploitation,28993,0.37
32,201,409,coop,21805,0.28
32,201,409,defect,27312,0.35
32,201,409,exploitation,28883,0.37
33,201,409,coop,22362,0.29
33,201,409,defect,26736,0.34
33,201,409,exploitation,28902,0.37
34,201,409,coop,20293,0.26
34,201,409,defect,28965,0.37
34,201,409,exploitation,28742,0.37
35,201,409,coop,19148,0.25
35,201,409,defect,30036,0.39
35,201,409,exploitation,28816,0.37
36,201,409,coop,19510,0.25
36,201,409,defect,30100,0.39
36,201,409,exploitation,28390,0.36
37,201,409,coop,20562,0.26
37,201,409,defect,28984,0.37
37,201,409,exploitation,28454,0.36
38,201,409,coop,19593,0.25
38,201,409,defect,29986,0.38
38,201,409,exploitation,28421,0.36
39,201,409,coop,18439,0.24
39,201,409,defect,31776,0.41
39,201,409,exploitation,27785,0.36
40,201,409,coop,18339,0.24
40,201,409,defect,31469,0.4
40,201,409,exploitation,28192,0.36
41,201,409,coop,16972,0.22
41,201,409,defect,33556,0.43
41,201,409,exploitation,27472,0.35
42,201,409,coop,18024,0.23
42,201,409,defect,32073,0.41
42,201,409,exploitation,27903,0.36
43,201,409,coop,18963,0.24
43,201,409,defect,30870,0.4
43,201,409,exploitation,28167,0.36
44,201,409,coop,19431,0.25
44,201,409,defect,30176,0.39
44,201,409,exploitation,28393,0.36
