round,seed,defect,exploit_,exploit,coop
1,898,19386,12233,16993,29388
2,898,19373,12157,17111,29359
3,898,19963,12551,16837,28649
4,898,18066,12193,16871,30870
5,898,17864,12032,16823,31281
6,898,17015,11484,17259,32242
7,898,18971,12492,16828,29709
8,898,20184,12198,17297,28321
9,898,20114,12079,17568,28239
10,898,21186,12024,17818,26972
11,898,19134,12213,17265,29388
12,898,19230,12284,17304,29182
13,898,19066,12354,17265,29315
14,898,19365,12374,17290,28971
15,898,20078,12926,17245,27751
16,898,19585,13140,17192,28083
17,898,18070,13436,16728,29766
18,898,17678,13579,16479,30264
19,898,17521,13592,16541,30346
20,898,17368,13829,16262,30541
21,898,15579,12707,16807,32907
22,898,14375,13116,16017,34492
23,898,13916,13016,16357,34711
24,898,12401,12536,15737,37326
25,898,11611,12599,15958,37832
26,898,12075,12681,15677,37567
27,898,10918,12785,14502,39795
28,898,11406,12775,14633,39186
29,898,10760,12856,14853,39531
30,898,11977,12527,15848,37648
31,898,12501,12564,16021,36914
32,898,12989,12549,15852,36610
33,898,12752,12459,15739,37050
34,898,12227,12972,15446,37355
35,898,10833,13177,14185,39805
36,898,10373,13218,14133,40276
37,898,11075,13243,14295,39387
38,898,10892,13176,14418,39514
39,898,10956,13207,14349,39488
40,898,10073,12298,14742,40887
41,898,8680,11226,14642,43452
42,898,8659,11214,14626,43501
43,898,8497,11227,14712,43564
44,898,8109,11044,14507,44340
45,898,8081,11044,14615,44260
46,898,7719,11065,14581,44635
47,898,6440,11489,12826,47245
48,898,6837,11433,13121,46609
49,898,6473,11131,13078,47318
50,898,6606,11046,12989,47359
51,898,6276,10944,13174,47606
52,898,5948,11208,13193,47651
53,898,6551,10923,13216,47310
54,898,6080,11100,12950,47870
55,898,6300,11277,13069,47354
56,898,6414,11089,12948,47549
57,898,6090,10898,13059,47953
58,898,5185,10201,12714,49900
59,898,4986,10215,12769,50030
60,898,5067,9995,12708,50230
61,898,5120,10159,12735,49986
62,898,5116,10091,12847,49946
63,898,4736,9686,12676,50902
64,898,4505,9458,12758,51279
65,898,4937,9560,12926,50577
66,898,4403,9734,12740,51123
67,898,4595,9511,12671,51223
68,898,4779,9582,12785,50854
69,898,4257,9680,12521,51542
70,898,4217,9649,12591,51543
71,898,4221,9686,12617,51476
72,898,3445,8734,11949,53872
73,898,3794,9065,12091,53050
74,898,4013,9406,11788,52793
75,898,3835,9207,11965,52993
76,898,3867,9341,11981,52811
77,898,3866,9121,11907,53106
78,898,3520,9094,11691,53695
79,898,3473,9033,11591,53903
80,898,3529,9060,11726,53685
81,898,3617,9198,11946,53239
82,898,2581,9409,9725,56285
83,898,2632,9342,9836,56190
84,898,2424,9261,9658,56657
85,898,3274,11226,9490,54010
86,898,3337,11337,9281,54045
87,898,3343,11378,9153,54126
88,898,3144,11182,9080,54594
89,898,2751,11006,9046,55197
90,898,2580,11328,8913,55179
91,898,2876,11312,8929,54883
92,898,2813,11371,8880,54936
93,898,2588,11003,8848,55561
94,898,2608,11056,8851,55485
95,898,3373,11243,10996,52388
96,898,3349,10983,10705,52963
97,898,3409,11090,10735,52766
98,898,3608,11035,10622,52735
99,898,3706,11120,10751,52423
100,898,2806,11190,8872,55132
101,898,2660,11351,8931,55058
102,898,3520,12953,8963,52564
103,898,4560,13118,10358,49964
104,898,4713,13223,10352,49712
105,898,4746,13307,10325,49622
106,898,4372,13389,10276,49963
107,898,4424,13412,10189,49975
108,898,4414,13430,10111,50045
109,898,4382,13273,10184,50161
110,898,3419,11114,10688,52779
111,898,3398,11248,10555,52799
112,898,3489,11158,10636,52717
113,898,2650,10660,9156,55534
114,898,2477,10747,9197,55579
115,898,2505,10637,9189,55669
116,898,2325,10375,9296,56004
117,898,2539,10318,9407,55736
118,898,1731,8392,9489,58388
119,898,1847,8564,9406,58183
120,898,1988,8667,9452,57893
121,898,2815,10395,9759,55031
122,898,2567,10647,9544,55242
123,898,2779,10529,9506,55186
124,898,2925,10599,9361,55115
125,898,2914,10757,9524,54805
126,898,3186,11173,9471,54170
127,898,3217,11089,9522,54172
128,898,3188,11060,9316,54436
129,898,3191,11042,9488,54279
130,898,3162,11129,9358,54351
131,898,3244,11229,9235,54292
132,898,3667,11658,9463,53212
133,898,2565,10721,8384,56330
134,898,2372,10922,8083,56623
135,898,2309,11099,8171,56421
136,898,2320,10853,7977,56850
137,898,2302,10693,8032,56973
138,898,2391,10934,8225,56450
139,898,2395,10786,8131,56688
140,898,2308,10996,8350,56346
141,898,2600,10953,8580,55867
142,898,2478,10885,8439,56198
143,898,2591,11018,8826,55565
144,898,2630,10914,8646,55810
145,898,2624,10864,8577,55935
146,898,2411,10609,8350,56630
147,898,2372,10579,8266,56783
148,898,2208,10653,8441,56698
149,898,2649,10562,8723,56066
150,898,1623,8658,8681,59038
151,898,1556,8906,8855,58683
152,898,1751,8789,8805,58655
153,898,1849,9089,8942,58120
154,898,2923,9305,10481,55291
155,898,2755,9116,10475,55654
156,898,4029,10620,10793,52558
157,898,3963,10548,10558,52931
158,898,5192,11562,10921,50325
159,898,4950,11856,11059,50135
160,898,4917,11448,11276,50359
161,898,4573,11333,11081,51013
162,898,4663,11482,11195,50660
163,898,4677,11484,10885,50954
164,898,4857,11591,10779,50773
165,898,6086,13523,10706,47685
166,898,6141,13410,10580,47869
167,898,5770,13533,10374,48323
168,898,6085,13585,10378,47952
169,898,6205,13803,10550,47442
170,898,6701,14002,10393,46904
171,898,6269,13707,10536,47488
172,898,5791,13314,10676,48219
173,898,5782,13510,10651,48057
174,898,6534,14371,11033,46062
175,898,6527,14145,11109,46219
176,898,7243,14194,12494,44069
177,898,7138,14107,12505,44250
178,898,7252,14249,12442,44057
179,898,7200,14126,12394,44280
180,898,8086,14347,13621,41946
181,898,8052,14127,13424,42397
182,898,8145,14252,13417,42186
183,898,8083,14407,13510,42000
184,898,8169,14345,13315,42171
185,898,8273,14079,13729,41919
186,898,9021,15628,13507,39844
187,898,9425,15658,13341,39576
188,898,9857,15763,12864,39516
189,898,10496,15151,13348,39005
190,898,10963,15261,13235,38541
191,898,10383,15732,12877,39008
192,898,11743,15566,14028,36663
193,898,11926,15569,13799,36706
194,898,12575,16002,13297,36126
195,898,13097,16189,13208,35506
196,898,12748,16026,13369,35857
197,898,11715,16152,13454,36679
198,898,13419,15908,14513,34160
199,898,13496,15933,14557,34014
200,898,12190,16279,13388,36143
201,898,12744,16207,13193,35856
202,898,12146,16345,13181,36328
203,898,12514,16244,13258,35984
204,898,12751,16006,13293,35950
205,898,12824,16075,13331,35770
206,898,13547,15595,13764,35094
207,898,13118,15812,13636,35434
208,898,13566,15688,13577,35169
209,898,14260,16821,13488,33431
210,898,15041,17041,13102,32816
211,898,15225,16787,13084,32904
212,898,13435,15291,14100,35174
213,898,13966,15091,14230,34713
214,898,12780,14380,13863,36977
215,898,12464,14659,13816,37061
216,898,12462,14742,13842,36954
217,898,12215,14642,13817,37326
218,898,11046,13730,14069,39155
219,898,12648,14465,13833,37054
220,898,12748,14443,13866,36943
221,898,11926,14981,13545,37548
222,898,11899,15077,13625,37399
223,898,12256,14918,13725,37101
224,898,12658,15165,13472,36705
225,898,13611,15819,13316,35254
226,898,13329,15999,13412,35260
227,898,12515,15032,13601,36852
228,898,10835,14143,13683,39339
229,898,10809,14111,13862,39218
230,898,12418,15650,12935,36997
231,898,11611,15366,13235,37788
232,898,11275,15681,13126,37918
233,898,11781,15802,12733,37684
234,898,11088,15695,12057,39160
235,898,10254,15807,12155,39784
236,898,10227,15673,12128,39972
237,898,10793,15591,12138,39478
238,898,9442,14702,11972,41884
239,898,8990,14699,12228,42083
240,898,9773,14688,11986,41553
241,898,9307,14784,12156,41753
242,898,8803,14390,12028,42779
243,898,8115,14310,12308,43267
244,898,8325,14183,12210,43282
245,898,8501,14384,12195,42920
246,898,8329,14364,12185,43122
247,898,7530,14521,12131,43818
248,898,7287,14485,12235,43993
249,898,7680,14495,12033,43792
250,898,7614,14373,12139,43874
251,898,8088,14289,12259,43364
252,898,7992,14271,12283,43454
253,898,8311,14208,12455,43026
254,898,8023,14208,12357,43412
255,898,7986,14316,12357,43341
256,898,8004,14120,12386,43490
257,898,7590,14241,12294,43875
258,898,7708,14286,12184,43822
259,898,7891,14537,12229,43343
260,898,9303,14453,13243,41001
261,898,9438,14500,13093,40969
262,898,9094,14250,13378,41278
263,898,9324,14441,13318,40917
264,898,10779,15130,13449,38642
265,898,9945,15181,12649,40225
266,898,10682,15099,12552,39667
267,898,9701,15098,11657,41544
268,898,9197,15496,11422,41885
269,898,8722,15310,11436,42532
270,898,8581,15139,11410,42870
271,898,8566,15236,11385,42813
272,898,7303,15277,10115,45305
273,898,7602,15304,10280,44814
274,898,7424,15460,9994,45122
275,898,7259,15622,9980,45139
276,898,7389,15389,9982,45240
277,898,6344,14642,9555,47459
278,898,5970,14497,9682,47851
279,898,5642,14363,9585,48410
280,898,6854,16183,9169,45794
281,898,7193,15815,9196,45796
282,898,7397,16044,9496,45063
283,898,7560,16016,9542,44882
284,898,7942,15816,9588,44654
285,898,7740,15838,9823,44599
286,898,6648,15971,8647,46734
287,898,6900,15666,8982,46452
288,898,7049,15498,8919,46534
289,898,7755,16432,9287,44526
290,898,7135,15008,9276,46581
291,898,6934,15212,9510,46344
292,898,7205,15046,9731,46018
293,898,7474,15134,9757,45635
294,898,6775,14860,9539,46826
295,898,7075,14990,9853,46082
296,898,6033,13934,9957,48076
297,898,6049,13788,9933,48230
298,898,6280,13529,10028,48163
299,898,6616,14049,10055,47280
300,898,6910,13905,10287,46898
301,898,6631,13819,10142,47408
302,898,6174,13763,9927,48136
303,898,7699,14334,10730,45237
304,898,7997,14305,10982,44716
305,898,7722,13980,10735,45563
306,898,7962,14225,11040,44773
307,898,8925,14445,11250,43380
308,898,9558,14335,11687,42420
309,898,10605,14325,12478,40592
310,898,11680,15305,12441,38574
311,898,11344,15475,12080,39101
312,898,10870,15638,12304,39188
313,898,10545,15306,12080,40069
314,898,12134,15400,12962,37504
315,898,12337,14982,13329,37352
316,898,12585,15189,13493,36733
317,898,12507,15036,13283,37174
318,898,12442,15066,13392,37100
319,898,12434,15183,13440,36943
320,898,14190,15964,13301,34545
321,898,14971,15880,13289,33860
322,898,16046,15247,14231,32476
323,898,17051,15586,14899,30464
324,898,17041,15551,14909,30499
325,898,18055,15447,14529,29969
326,898,18683,15207,14789,29321
327,898,18845,15338,14522,29295
328,898,19219,15001,14818,28962
329,898,17353,14201,15235,31211
330,898,17448,14034,15198,31320
331,898,15779,14010,14983,33228
332,898,16907,14084,15710,31299
333,898,17729,14074,15338,30859
334,898,17032,14008,15640,31320
335,898,17033,14070,15530,31367
336,898,16855,13981,15639,31525
337,898,16207,13774,15957,32062
338,898,16367,13863,15959,31811
339,898,16148,13730,15897,32225
340,898,14929,13831,15556,33684
341,898,15036,13671,15322,33971
342,898,13524,12238,16319,35919
343,898,12785,12297,16314,36604
344,898,12755,12328,16356,36561
345,898,13955,13407,15941,34697
346,898,14781,13536,16531,33152
347,898,13797,14193,16127,33883
