round,seed,population_seed,strategy,count,percentage
1,895,579,coop,29251,0.38
1,895,579,defect,19412,0.25
1,895,579,exploitation,29337,0.38
2,895,579,coop,29141,0.37
2,895,579,defect,19443,0.25
2,895,579,exploitation,29416,0.38
3,895,579,coop,29506,0.38
3,895,579,defect,19424,0.25
3,895,579,exploitation,29070,0.37
4,895,579,coop,29321,0.38
4,895,579,defect,19732,0.25
4,895,579,exploitation,28947,0.37
5,895,579,coop,29015,0.37
5,895,579,defect,19387,0.25
5,895,579,exploitation,29598,0.38
6,895,579,coop,28702,0.37
6,895,579,defect,20182,0.26
6,895,579,exploitation,29116,0.37
7,895,579,coop,29952,0.38
7,895,579,defect,19142,0.25
7,895,579,exploitation,28906,0.37
8,895,579,coop,31198,0.4
8,895,579,defect,17994,0.23
8,895,579,exploitation,28808,0.37
9,895,579,coop,29711,0.38
9,895,579,defect,19799,0.25
9,895,579,exploitation,28490,0.37
10,895,579,coop,27145,0.35
10,895,579,defect,21824,0.28
10,895,579,exploitation,29031,0.37
11,895,579,coop,24905,0.32
11,895,579,defect,24115,0.31
11,895,579,exploitation,28980,0.37
12,895,579,coop,25365,0.33
12,895,579,defect,23256,0.3
12,895,579,exploitation,29379,0.38
13,895,579,coop,26990,0.35
13,895,579,defect,21621,0.28
13,895,579,exploitation,29389,0.38
14,895,579,coop,27200,0.35
14,895,579,defect,21678,0.28
14,895,579,exploitation,29122,0.37
15,895,579,coop,27534,0.35
15,895,579,defect,21522,0.28
15,895,579,exploitation,28944,0.37
16,895,579,coop,27859,0.36
16,895,579,defect,20941,0.27
16,895,579,exploitation,29200,0.37
17,895,579,coop,25413,0.33
17,895,579,defect,23485,0.3
17,895,579,exploitation,29102,0.37
18,895,579,coop,25824,0.33
18,895,579,defect,22966,0.29
18,895,579,exploitation,29210,0.37
19,895,579,coop,27472,0.35
19,895,579,defect,21623,0.28
19,895,579,exploitation,28905,0.37
20,895,579,coop,28251,0.36
20,895,579,defect,20877,0.27
20,895,579,exploitation,28872,0.37
21,895,579,coop,29661,0.38
21,895,579,defect,19683,0.25
21,895,579,exploitation,28656,0.37
22,895,579,coop,30610,0.39
22,895,579,defect,18325,0.23
22,895,579,exploitation,29065,0.37
23,895,579,coop,33060,0.42
23,895,579,defect,16552,0.21
23,895,579,exploitation,28388,0.36
24,895,579,coop,32918,0.42
24,895,579,defect,16440,0.21
24,895,579,exploitation,28642,0.37
25,895,579,coop,33637,0.43
25,895,579,defect,16365,0.21
25,895,579,exploitation,27998,0.36
26,895,579,coop,33186,0.43
26,895,579,defect,16062,0.21
26,895,579,exploitation,28752,0.37
27,895,579,coop,36172,0.46
27,895,579,defect,14100,0.18
27,895,579,exploitation,27728,0.36
28,895,579,coop,33463,0.43
28,895,579,defect,16179,0.21
28,895,579,exploitation,28358,0.36
29,895,579,coop,35468,0.45
29,895,579,defect,14557,0.19
29,895,579,exploitation,27975,0.36
30,895,579,coop,34726,0.45
30,895,579,defect,15043,0.19
30,895,579,exploitation,28231,0.36
31,895,579,coop,33705,0.43
31,895,579,defect,16262,0.21
31,895,579,exploitation,28033,0.36
32,895,579,coop,35280,0.45
32,895,579,defect,14598,0.19
32,895,579,exploitation,28122,0.36
33,895,579,coop,34582,0.44
33,895,579,defect,14683,0.19
33,895,579,exploitation,28735,0.37
34,895,579,coop,34126,0.44
34,895,579,defect,15421,0.2
34,895,579,exploitation,28453,0.36
35,895,579,coop,34243,0.44
35,895,579,defect,15087,0.19
35,895,579,exploitation,28670,0.37
36,895,579,coop,34638,0.44
36,895,579,defect,14693,0.19
36,895,579,exploitation,28669,0.37
37,895,579,coop,34974,0.45
37,895,579,defect,14520,0.19
37,895,579,exploitation,28506,0.37
38,895,579,coop,35600,0.46
38,895,579,defect,14551,0.19
38,895,579,exploitation,27849,0.36
39,895,579,coop,34225,0.44
39,895,579,defect,15064,0.19
39,895,579,exploitation,28711,0.37
40,895,579,coop,35705,0.46
40,895,579,defect,14369,0.18
40,895,579,exploitation,27926,0.36
41,895,579,coop,35165,0.45
41,895,579,defect,14378,0.18
41,895,579,exploitation,28457,0.36
42,895,579,coop,37854,0.49
42,895,579,defect,12620,0.16
