round,seed,population_seed,strategy,count,percentage
1,536,35,coop,29145,0.37
1,536,35,defect,19493,0.25
1,536,35,exploitation,29362,0.38
2,536,35,coop,29100,0.37
2,536,35,defect,19389,0.25
2,536,35,exploitation,29511,0.38
3,536,35,coop,30342,0.39
3,536,35,defect,18591,0.24
3,536,35,exploitation,29067,0.37
4,536,35,coop,29312,0.38
4,536,35,defect,19580,0.25
4,536,35,exploitation,29108,0.37
5,536,35,coop,31561,0.4
5,536,35,defect,17485,0.22
5,536,35,exploitation,28954,0.37
6,536,35,coop,31487,0.4
6,536,35,defect,17609,0.23
6,536,35,exploitation,28904,0.37
7,536,35,coop,31481,0.4
7,536,35,defect,17503,0.22
7,536,35,exploitation,29016,0.37
8,536,35,coop,29022,0.37
8,536,35,defect,19523,0.25
8,536,35,exploitation,29455,0.38
9,536,35,coop,29238,0.37
9,536,35,defect,19373,0.25
9,536,35,exploitation,29389,0.38
10,536,35,coop,28280,0.36
10,536,35,defect,20416,0.26
10,536,35,exploitation,29304,0.38
11,536,35,coop,26205,0.34
11,536,35,defect,22507,0.29
11,536,35,exploitation,29288,0.38
12,536,35,coop,25897,0.33
12,536,35,defect,22409,0.29
12,536,35,exploitation,29694,0.38
13,536,35,coop,23986,0.31
13,536,35,defect,24474,0.31
13,536,35,exploitation,29540,0.38
14,536,35,coop,25808,0.33
14,536,35,defect,22987,0.29
14,536,35,exploitation,29205,0.37
15,536,35,coop,25338,0.32
15,536,35,defect,23136,0.3
15,536,35,exploitation,29526,0.38
16,536,35,coop,25563,0.33
16,536,35,defect,22974,0.29
16,536,35,exploitation,29463,0.38
17,536,35,coop,25430,0.33
17,536,35,defect,23227,0.3
17,536,35,exploitation,29343,0.38
18,536,35,coop,25632,0.33
18,536,35,defect,22546,0.29
18,536,35,exploitation,29822,0.38
19,536,35,coop,26491,0.34
19,536,35,defect,21670,0.28
19,536,35,exploitation,29839,0.38
20,536,35,coop,26984,0.35
20,536,35,defect,21592,0.28
20,536,35,exploitation,29424,0.38
21,536,35,coop,25340,0.32
21,536,35,defect,22314,0.29
21,536,35,exploitation,30346,0.39
22,536,35,coop,27003,0.35
22,536,35,defect,21194,0.27
22,536,35,exploitation,29803,0.38
23,536,35,coop,29100,0.37
23,536,35,defect,19105,0.24
23,536,35,exploitation,29795,0.38
24,536,35,coop,28835,0.37
24,536,35,defect,19812,0.25
24,536,35,exploitation,29353,0.38
25,536,35,coop,28751,0.37
25,536,35,defect,19746,0.25
25,536,35,exploitation,29503,0.38
26,536,35,coop,29023,0.37
26,536,35,defect,19240,0.25
26,536,35,exploitation,29737,0.38
27,536,35,coop,27650,0.35
27,536,35,defect,20797,0.27
27,536,35,exploitation,29553,0.38
28,536,35,coop,25687,0.33
28,536,35,defect,22124,0.28
28,536,35,exploitation,30189,0.39
29,536,35,coop,23794,0.31
29,536,35,defect,23965,0.31
29,536,35,exploitation,30241,0.39
30,536,35,coop,25593,0.33
30,536,35,defect,22048,0.28
30,536,35,exploitation,30359,0.39
31,536,35,coop,25737,0.33
31,536,35,defect,22230,0.28
31,536,35,exploitation,30033,0.39
32,536,35,coop,27317,0.35
32,536,35,defect,20735,0.27
32,536,35,exploitation,29948,0.38
33,536,35,coop,29594,0.38
33,536,35,defect,18852,0.24
33,536,35,exploitation,29554,0.38
34,536,35,coop,29312,0.38
34,536,35,defect,18732,0.24
34,536,35,exploitation,29956,0.38
35,536,35,coop,29600,0.38
35,536,35,defect,18237,0.23
35,536,35,exploitation,30163,0.39
36,536,35,coop,27708,0.36
36,536,35,defect,19755,0.25
36,536,35,exploitation,30537,0.39
37,536,35,coop,29710,0.38
37,536,35,defect,18494,0.24
37,536,35,exploitation,29796,0.38
38,536,35,coop,31468,0.4
38,536,35,defect,17195,0.22
38,536,35,exploitation,29337,0.38
39,536,35,coop,29933,0.38
39,536,35,defect,18624,0.24
39,536,35,exploitation,29443,0.38
40,536,35,coop,27827,0.36
40,536,35,defect,19805,0.25
40,536,35,exploitation,30368,0.39
41,536,35,coop,28452,0.36
41,536,35,defect,19191,0.25
41,536,35,exploitation,30357,0.39
42,536,35,coop,28694,0.37
42,536,35,defect,18660,0.24
42,536,35,exploitation,30646,0.39
43,536,35,coop,28733,0.37
43,536,35,defect,18586,0.24
43,536,35,exploitation,30681,0.39
44,536,35,coop,28340,0.36
44,536,35,defect,19011,0.24
44,536,35,exploitation,30649,0.39
