round,seed,population_seed,strategy,count,percentage
1,123,445,coop,29558,0.38
1,123,445,defect,19552,0.25
1,123,445,exploitation,28890,0.37
2,123,445,coop,29662,0.38
2,123,445,defect,19438,0.25
2,123,445,exploitation,28900,0.37
3,123,445,coop,28742,0.37
3,123,445,defect,20071,0.26
3,123,445,exploitation,29187,0.37
4,123,445,coop,26660,0.34
4,123,445,defect,22103,0.28
4,123,445,exploitation,29237,0.37
5,123,445,coop,25358,0.33
5,123,445,defect,23345,0.3
5,123,445,exploitation,29297,0.38
6,123,445,coop,24915,0.32
6,123,445,defect,23674,0.3
6,123,445,exploitation,29411,0.38
7,123,445,coop,27146,0.35
7,123,445,defect,21586,0.28
7,123,445,exploitation,29268,0.38
8,123,445,coop,27194,0.35
8,123,445,defect,21419,0.27
8,123,445,exploitation,29387,0.38
9,123,445,coop,25204,0.32
9,123,445,defect,23480,0.3
9,123,445,exploitation,29316,0.38
10,123,445,coop,24925,0.32
10,123,445,defect,24113,0.31
10,123,445,exploitation,28962,0.37
11,123,445,coop,26183,0.34
11,123,445,defect,22433,0.29
11,123,445,exploitation,29384,0.38
12,123,445,coop,25078,0.32
12,123,445,defect,23889,0.31
12,123,445,exploitation,29033,0.37
13,123,445,coop,23709,0.3
13,123,445,defect,24756,0.32
13,123,445,exploitation,29535,0.38
14,123,445,coop,25239,0.32
14,123,445,defect,23489,0.3
14,123,445,exploitation,29272,0.38
15,123,445,coop,25423,0.33
15,123,445,defect,23490,0.3
15,123,445,exploitation,29087,0.37
16,123,445,coop,26287,0.34
16,123,445,defect,22026,0.28
16,123,445,exploitation,29687,0.38
17,123,445,coop,24739,0.32
17,123,445,defect,23733,0.3
17,123,445,exploitation,29528,0.38
18,123,445,coop,23228,0.3
18,123,445,defect,24653,0.32
18,123,445,exploitation,30119,0.39
19,123,445,coop,25078,0.32
19,123,445,defect,23220,0.3
19,123,445,exploitation,29702,0.38
20,123,445,coop,24740,0.32
20,123,445,defect,23399,0.3
20,123,445,exploitation,29861,0.38
21,123,445,coop,26581,0.34
21,123,445,defect,22013,0.28
21,123,445,exploitation,29406,0.38
22,123,445,coop,26734,0.34
22,123,445,defect,21501,0.28
22,123,445,exploitation,29765,0.38
23,123,445,coop,25320,0.32
23,123,445,defect,22727,0.29
23,123,445,exploitation,29953,0.38
24,123,445,coop,24810,0.32
24,123,445,defect,23610,0.3
24,123,445,exploitation,29580,0.38
25,123,445,coop,25250,0.32
25,123,445,defect,22961,0.29
25,123,445,exploitation,29789,0.38
26,123,445,coop,24984,0.32
26,123,445,defect,22860,0.29
26,123,445,exploitation,30156,0.39
27,123,445,coop,25018,0.32
27,123,445,defect,22902,0.29
27,123,445,exploitation,30080,0.39
28,123,445,coop,26887,0.34
28,123,445,defect,21382,0.27
28,123,445,exploitation,29731,0.38
29,123,445,coop,28325,0.36
29,123,445,defect,20169,0.26
29,123,445,exploitation,29506,0.38
30,123,445,coop,28184,0.36
30,123,445,defect,20201,0.26
30,123,445,exploitation,29615,0.38
31,123,445,coop,26080,0.33
31,123,445,defect,22632,0.29
31,123,445,exploitation,29288,0.38
32,123,445,coop,25950,0.33
32,123,445,defect,22638,0.29
32,123,445,exploitation,29412,0.38
33,123,445,coop,25931,0.33
33,123,445,defect,22614,0.29
