round,seed,defect,exploit,exploit_,coop
1,897,19393,17049,12150,29408
2,897,20557,17097,12364,27982
3,897,19341,16305,12737,29617
4,897,18554,16178,13046,30222
5,897,18541,16118,12964,30377
6,897,19253,16274,13005,29468
7,897,19759,16407,13279,28555
8,897,19556,16777,13032,28635
9,897,19187,16737,13216,28860
10,897,20060,16805,12732,28403
11,897,21365,16728,13255,26652
12,897,21214,16646,13299,26841
13,897,19709,16833,12973,28485
14,897,20451,16730,12811,28008
15,897,21224,17381,12587,26808
16,897,21872,17418,12539,26171
17,897,22633,18131,12124,25112
18,897,24722,18229,12218,22831
19,897,23524,17505,12830,24141
20,897,25789,18596,11926,21689
21,897,23683,19129,11360,23828
22,897,24997,18339,11759,22905
23,897,24623,18332,11790,23255
24,897,24695,18453,11835,23017
25,897,25781,18225,11967,22027
26,897,25141,18674,11980,22205
27,897,25571,18174,12383,21872
28,897,24890,17926,12124,23060
29,897,23658,17631,12412,24299
30,897,22695,17348,12220,25737
31,897,21575,16856,12358,27211
32,897,22274,16939,12182,26605
33,897,21507,16980,12391,27122
34,897,22310,16380,12874,26436
35,897,21239,15992,13152,27617
36,897,21470,15981,13076,27473
37,897,21203,15893,13120,27784
38,897,20964,15785,13203,28048
39,897,19913,15629,13163,29295
40,897,21545,15971,13060,27424
41,897,22388,15747,13579,26286
42,897,23407,16119,12881,25593
43,897,23737,16019,13041,25203
44,897,23950,16003,13031,25016
45,897,23204,16596,12781,25419
46,897,22048,16153,12897,26902
47,897,19999,15530,13511,28960
48,897,18131,15402,13211,31256
49,897,18275,15344,13208,31173
50,897,16912,14536,13621,32931
51,897,16784,14864,13802,32550
52,897,19006,14036,14453,30505
53,897,19276,14135,14771,29818
54,897,20659,13866,14793,28682
55,897,21999,14029,14682,27290
56,897,20998,13672,15273,28057
57,897,20751,13910,15587,27752
58,897,20422,13774,15299,28505
59,897,18521,14360,14211,30908
60,897,18872,14625,14218,30285
61,897,16930,14918,13460,32692
62,897,17998,15637,13111,31254
63,897,17927,15625,12812,31636
64,897,17922,15656,12854,31568
65,897,17933,16028,13006,31033
66,897,18238,15810,12824,31128
67,897,17917,15733,12795,31555
68,897,18148,15742,12950,31160
