round,seed,population_seed,strategy,count,percentage
1,201,409,coop,29589,0.38
1,201,409,defect,19598,0.25
1,201,409,exploitation,28813,0.37
2,201,409,coop,29108,0.37
2,201,409,defect,19655,0.25
2,201,409,exploitation,29237,0.37
3,201,409,coop,27458,0.35
3,201,409,defect,20960,0.27
3,201,409,exploitation,29582,0.38
4,201,409,coop,27922,0.36
4,201,409,defect,20716,0.27
4,201,409,exploitation,29362,0.38
5,201,409,coop,25916,0.33
5,201,409,defect,22215,0.28
5,201,409,exploitation,29869,0.38
6,201,409,coop,23961,0.31
6,201,409,defect,24501,0.31
6,201,409,exploitation,29538,0.38
7,201,409,coop,25119,0.32
7,201,409,defect,23554,0.3
7,201,409,exploitation,29327,0.38
8,201,409,coop,26424,0.34
8,201,409,defect,22139,0.28
8,201,409,exploitation,29437,0.38
9,201,409,coop,25412,0.33
9,201,409,defect,23261,0.3
9,201,409,exploitation,29327,0.38
10,201,409,coop,23158,0.3
10,201,409,defect,25329,0.32
10,201,409,exploitation,29513,0.38
11,201,409,coop,22652,0.29
11,201,409,defect,25721,0.33
11,201,409,exploitation,29627,0.38
12,201,409,coop,23485,0.3
12,201,409,defect,25299,0.32
12,201,409,exploitation,29216,0.37
13,201,409,coop,23870,0.31
13,201,409,defect,24961,0.32
13,201,409,exploitation,29169,0.37
14,201,409,coop,24217,0.31
14,201,409,defect,24511,0.31
14,201,409,exploitation,29272,0.38
15,201,409,coop,26491,0.34
15,201,409,defect,22395,0.29
15,201,409,exploitation,29114,0.37
16,201,409,coop,24602,0.32
16,201,409,defect,23961,0.31
16,201,409,exploitation,29437,0.38
17,201,409,coop,23251,0.3
17,201,409,defect,25219,0.32
17,201,409,exploitation,29530,0.38
18,201,409,coop,21063,0.27
18,201,409,defect,27508,0.35
18,201,409,exploitation,29429,0.38
19,201,409,coop,22607,0.29
19,201,409,defect,25969,0.33
19,201,409,exploitation,29424,0.38
20,201,409,coop,23243,0.3
20,201,409,defect,25320,0.32
20,201,409,exploitation,29437,0.38
21,201,409,coop,22332,0.29
21,201,409,defect,26536,0.34
21,201,409,exploitation,29132,0.37
22,201,409,coop,22225,0.28
22,201,409,defect,26528,0.34
22,201,409,exploitation,29247,0.37
23,201,409,coop,22551,0.29
23,201,409,defect,26131,0.34
23,201,409,exploitation,29318,0.38
24,201,409,coop,23912,0.31
24,201,409,defect,25051,0.32
24,201,409,exploitation,29037,0.37
25,201,409,coop,23939,0.31
25,201,409,defect,24996,0.32
25,201,409,exploitation,29065,0.37
26,201,409,coop,23241,0.3
26,201,409,defect,25512,0.33
26,201,409,exploitation,29247,0.37
27,201,409,coop,21371,0.27
27,201,409,defect,27770,0.36
27,201,409,exploitation,28859,0.37
28,201,409,coop,22066,0.28
28,201,409,defect,27115,0.35
28,201,409,exploitation,28819,0.37
29,201,409,coop,21295,0.27
29,201,409,defect,27735,0.36
29,201,409,exploitation,28970,0.37
30,201,409,coop,21656,0.28
30,201,409,defect,27564,0.35
30,201,409,exploitation,28780,0.37
31,201,409,coop,21225,0.27
31,201,409,defect,27689,0.35
31,201,409,exploitation,29086,0.37
32,201,409,coop,23367,0.3
32,201,409,defect,25721,0.33
32,201,409,exploitation,28912,0.37
33,201,409,coop,23905,0.31
33,201,409,defect,25193,0.32
33,201,409,exploitation,28902,0.37
34,201,409,coop,21755,0.28
34,201,409,defect,27357,0.35
34,201,409,exploitation,28888,0.37
35,201,409,coop,20699,0.27
35,201,409,defect,28383,0.36
35,201,409,exploitation,28918,0.37
36,201,409,coop,20591,0.26
36,201,409,defect,28954,0.37
36,201,409,exploitation,28455,0.36
37,201,409,coop,21598,0.28
37,201,409,defect,27719,0.36
37,201,409,exploitation,28683,0.37
38,201,409,coop,20543,0.26
38,201,409,defect,28715,0.37
38,201,409,exploitation,28742,0.37
39,201,409,coop,19528,0.25
39,201,409,defect,30488,0.39
39,201,409,exploitation,27984,0.36
40,201,409,coop,19399,0.25
40,201,409,defect,30154,0.39
40,201,409,exploitation,28447,0.36
41,201,409,coop,17946,0.23
41,201,409,defect,32350,0.41
41,201,409,exploitation,27704,0.36
42,201,409,coop,18946,0.24
42,201,409,defect,30885,0.4
42,201,409,exploitation,28169,0.36
43,201,409,coop,20114,0.26
43,201,409,defect,29591,0.38
43,201,409,exploitation,28295,0.36
44,201,409,coop,20346,0.26
44,201,409,defect,28962,0.37
44,201,409,exploitation,28692,0.37
