round,seed,coop,exploit_,exploit,defect
1,32,29095,17462,11761,19682
2,32,27927,17577,12023,20473
3,32,26542,17231,12279,21948
4,32,27246,17204,12727,20823
5,32,26861,16856,12918,21365
6,32,27985,16514,13115,20386
7,32,27928,16778,12925,20369
8,32,28377,16587,13037,19999
9,32,26284,15936,13935,21845
10,32,24569,16339,13104,23988
11,32,26232,16618,13278,21872
12,32,26131,16647,13461,21761
13,32,26791,16515,13494,21200
14,32,25936,16448,13254,22362
15,32,25338,16642,12943,23077
16,32,26898,16325,12776,22001
17,32,25969,16340,12833,22858
18,32,26594,16743,12530,22133
19,32,25869,16654,12521,22956
20,32,25242,16454,12333,23971
21,32,25175,16565,12287,23973
22,32,24503,16344,12563,24590
23,32,24686,16344,12677,24293
24,32,24222,16481,12391,24906
25,32,22669,15901,12610,26820
26,32,23561,15627,13103,25709
27,32,24594,15575,13419,24412
28,32,23534,15677,13247,25542
29,32,23562,15716,13238,25484
30,32,25634,14841,14024,23501
31,32,24214,14248,14612,24926
32,32,24844,14269,14375,24512
33,32,25081,14887,14337,23695
34,32,26265,14779,14146,22810
35,32,26230,14835,14337,22598
36,32,26532,14956,14006,22506
37,32,25725,15025,14005,23245
38,32,26050,14932,13857,23161
39,32,25621,15015,14052,23312
40,32,26759,15348,13633,22260
41,32,28192,15502,13244,21062
42,32,29040,16172,12794,19994
43,32,31443,15786,12594,18177
44,32,31274,16000,12791,17935
45,32,29543,15763,13578,19116
46,32,29857,15582,13435,19126
47,32,29651,15419,13317,19613
48,32,31620,15359,13253,17768
49,32,31736,15443,13302,17519
50,32,32080,15126,12891,17903
51,32,32902,15494,12984,16620
52,32,32497,15485,12958,17060
53,32,32474,15454,12933,17139
54,32,32706,15433,13063,16798
55,32,33269,15630,12889,16212
56,32,32577,15726,12928,16769
57,32,34032,15495,12771,15702
58,32,31947,16519,12217,17317
59,32,32105,16311,11989,17595
60,32,32011,16427,12325,17237
61,32,30978,16518,12342,18162
62,32,31430,16514,12362,17694
63,32,31931,16347,12115,17607
64,32,31445,16545,12184,17826
65,32,32987,17081,11781,16151
66,32,30765,16874,11926,18435
67,32,30471,16967,11984,18578
68,32,31815,16337,11934,17914
69,32,31470,16493,12051,17986
70,32,31103,16450,12029,18418
71,32,30204,16839,11708,19249
72,32,30822,16920,11682,18576
73,32,29449,16611,12177,19763
74,32,28975,16332,12492,20201
75,32,28992,16624,12501,19883
76,32,30144,16611,12523,18722
77,32,29894,16494,12379,19233
78,32,29885,16558,12360,19197
79,32,29832,16406,12576,19186
80,32,30770,16737,12105,18388
81,32,32544,16090,12400,16966
82,32,33923,15945,12208,15924
83,32,34785,15730,12240,15245
84,32,34561,16063,12426,14950
85,32,32476,16974,11535,17015
86,32,33488,16833,11576,16103
87,32,32398,16418,12010,17174
88,32,32027,16685,12082,17206
89,32,32348,16443,11900,17309
90,32,32212,16544,12198,17046
91,32,32350,16355,12213,17082
92,32,32517,16274,11922,17287
93,32,32113,16262,12207,17418
94,32,32172,16206,12355,17267
95,32,31657,16435,12393,17515
96,32,31661,16470,12400,17469
97,32,30895,15943,12911,18251
98,32,31269,15817,12653,18261
99,32,30834,16095,12865,18206
100,32,30638,15863,13042,18457
101,32,32738,16369,12275,16618
102,32,32446,16406,12211,16937
103,32,33543,16197,11910,16350
104,32,32241,15841,12740,17178
105,32,33204,15338,13136,16322
106,32,33130,15419,13130,16321
107,32,32914,15377,13219,16490
108,32,32281,15433,13397,16889
109,32,33329,15132,13090,16449
110,32,34588,14575,13527,15310
111,32,34458,14645,13477,15420
112,32,35793,14335,13227,14645
113,32,35360,14393,13547,14700
114,32,36513,14573,13131,13783
115,32,34378,14002,13981,15639
116,32,33493,14315,14105,16087
117,32,30793,14623,14175,18409
118,32,29576,14110,14660,19654
119,32,30170,14302,14700,18828
120,32,29043,14395,14483,20079
121,32,29133,14161,14433,20273
122,32,31547,14114,14320,18019
123,32,30163,14149,14423,19265
124,32,27979,14249,14824,20948
125,32,28007,14230,14759,21004
126,32,27649,14207,14703,21441
127,32,28734,14163,14648,20455
128,32,26893,14187,14727,22193
129,32,27744,13845,15304,21107
130,32,28549,13515,15059,20877
131,32,28313,13760,15084,20843
132,32,28068,13676,15283,20973
133,32,26680,14152,14937,22231
134,32,28327,14478,14694,20501
135,32,27545,14499,14376,21580
136,32,27713,14571,14521,21195
137,32,25305,14760,14077,23858
138,32,25849,14907,14041,23203
139,32,26845,14751,13903,22501
140,32,26514,15196,13845,22445
141,32,25232,15629,13778,23361
142,32,25621,15502,13669,23208
143,32,23787,15595,13627,24991
144,32,23898,15415,13458,25229
145,32,25029,15131,13955,23885
146,32,25705,15223,13741,23331
147,32,25644,15228,14160,22968
148,32,26405,15096,13801,22698
149,32,28284,15074,13652,20990
150,32,28783,14650,14330,20237
151,32,26597,14147,15018,22238
152,32,26962,14044,14739,22255
153,32,26677,14266,14964,22093
154,32,27181,13814,15346,21659
155,32,29203,13762,15410,19625
156,32,28597,13608,15292,20503
157,32,28507,13945,15030,20518
158,32,30362,14202,14402,19034
159,32,29596,14365,14439,19600
160,32,29724,14403,14393,19480
161,32,31355,13990,14596,18059
162,32,32970,13672,14628,16730
163,32,31767,14005,14304,17924
164,32,30872,14302,14241,18585
165,32,31180,14460,14309,18051
166,32,31215,14171,14451,18163
167,32,28890,13993,14863,20254
168,32,27896,14000,15157,20947
169,32,29866,13392,15746,18996
170,32,29078,13537,15310,20075
171,32,28126,13133,15624,21117
172,32,27748,13489,15828,20935
173,32,28204,13269,15531,20996
174,32,27750,13348,15736,21166
175,32,28230,13168,15892,20710
176,32,29238,13529,15317,19916
177,32,27687,13472,15969,20872
178,32,28051,13351,15818,20780
179,32,25471,14404,15094,23031
180,32,23876,14069,15760,24295
181,32,23948,14068,15584,24400
182,32,23709,13815,15763,24713
183,32,25150,14249,15317,23284
184,32,27065,14428,14760,21747
185,32,27091,14500,14637,21772
186,32,26555,14279,14836,22330
187,32,25084,14317,15028,23571
188,32,25441,14170,15148,23241
189,32,23328,13208,15918,25546
190,32,23610,13060,15864,25466
191,32,23152,13114,15891,25843
192,32,23782,13709,15665,24844
193,32,22361,14478,15353,25808
194,32,20098,14489,14633,28780
195,32,20820,14395,14928,27857
196,32,19182,14783,14277,29758
197,32,20874,14294,14933,27899
198,32,20616,14552,15118,27714
199,32,19484,14466,14677,29373
200,32,19032,14135,15156,29677
201,32,17280,13645,15042,32033
202,32,15697,14365,13668,34270
203,32,14509,14402,13417,35672
204,32,14475,14549,13635,35341
205,32,14504,14379,13154,35963
206,32,13576,14038,13206,37180
207,32,14453,13862,13544,36141
208,32,13667,12752,13758,37823
209,32,14175,12950,13728,37147
210,32,13762,12739,13443,38056
211,32,14665,12610,13769,36956
212,32,14158,12881,13715,37246
213,32,12835,11980,14091,39094
214,32,12609,12101,13551,39739
215,32,12730,11942,13654,39674
216,32,12502,12112,13853,39533
217,32,12826,11988,13564,39622
218,32,12518,11910,13715,39857
219,32,12569,11870,13637,39924
220,32,13662,12318,13933,38087
221,32,14543,12524,14476,36457
222,32,14242,12221,14285,37252
223,32,14233,12355,14279,37133
224,32,12812,12084,13668,39436
225,32,13654,12101,13879,38366
226,32,13543,12184,13707,38566
227,32,15100,12535,14699,35666
228,32,14896,12597,14602,35905
229,32,15960,12916,14584,34540
230,32,17326,12800,14677,33197
231,32,17591,13051,14685,32673
232,32,17109,12773,14586,33532
233,32,16873,12945,14648,33534
234,32,17423,13019,14432,33126
235,32,17505,12957,14595,32943
236,32,17554,12987,14776,32683
237,32,16525,12507,14740,34228
