round,seed,defect,exploit_,exploit,coop
1,588,19428,12186,17133,29253
2,588,19597,12119,16992,29292
3,588,20033,11959,17096,28912
4,588,17897,11696,17256,31151
5,588,18602,11909,16782,30707
6,588,18112,11933,16973,30982
7,588,18123,11685,16897,31295
8,588,18446,11752,17045,30757
9,588,17994,11803,16988,31215
10,588,17252,12027,17044,31677
11,588,18597,12232,17066,30105
12,588,18192,12038,17050,30720
13,588,18712,12084,17265,29939
14,588,18968,12005,17410,29617
15,588,18728,11948,17216,30108
16,588,18972,11905,17288,29835
17,588,18970,12027,17251,29752
18,588,17555,11367,17249,31829
19,588,17498,11424,17400,31678
20,588,16967,11188,17570,32275
21,588,15108,10634,17726,34532
22,588,13444,10660,17273,36623
23,588,13515,10549,17180,36756
24,588,13367,10693,17243,36697
25,588,14377,10252,18160,35211
26,588,15204,10580,17761,34455
27,588,16127,11185,17436,33252
28,588,16398,11202,17361,33039
29,588,18282,10851,17974,30893
30,588,19734,11598,17804,28864
31,588,18013,10967,17808,31212
32,588,17432,10626,18046,31896
33,588,17540,10805,18166,31489
34,588,16990,10402,18373,32235
35,588,16898,10584,18411,32107
36,588,17172,10530,18390,31908
37,588,18489,10900,18215,30396
38,588,17295,11434,17597,31674
39,588,18394,11284,18111,30211
40,588,17583,11432,18078,30907
41,588,16404,11784,17445,32367
42,588,15209,11301,16978,34512
43,588,15613,11379,17180,33828
44,588,13744,11800,16089,36367
45,588,13612,11876,16192,36320
46,588,14360,11972,15728,35940
47,588,13270,12223,15842,36665
48,588,11928,11282,15752,39038
49,588,10090,11295,14816,41799
50,588,9512,10916,15083,42489
51,588,9248,10805,15055,42892
52,588,9579,11149,15322,41950
53,588,9775,11033,15127,42065
54,588,9948,10967,15146,41939
55,588,9891,11012,15005,42092
56,588,10599,11239,14882,41280
57,588,11264,10988,16054,39694
58,588,12371,11896,15879,37854
59,588,13099,12024,15846,37031
60,588,14858,12506,15953,34683
61,588,14543,12666,15886,34905
62,588,13531,12244,16117,36108
63,588,11872,12974,14722,38432
64,588,12338,12788,14998,37876
65,588,11886,12766,14909,38439
66,588,12450,12890,14841,37819
67,588,13150,13993,14529,36328
68,588,12933,13861,14592,36614
69,588,12070,14168,14383,37379
70,588,11610,14005,14454,37931
71,588,11366,14196,14507,37931
72,588,11118,14174,14457,38251
73,588,11207,14331,14482,37980
74,588,11188,14249,14424,38139
75,588,12767,14601,14785,35847
76,588,14425,14687,15230,33658
77,588,14498,14673,15412,33417
78,588,15248,14307,15461,32984
79,588,16383,13905,16409,31303
80,588,14606,14078,15852,33464
81,588,13787,14296,15674,34243
82,588,13745,14618,15790,33847
83,588,14912,14522,15471,33095
84,588,14602,14697,15586,33115
85,588,12938,13201,16255,35606
86,588,13143,12967,16270,35620
87,588,14606,12986,17093,33315
88,588,15420,12868,16883,32829
89,588,13509,11647,17567,35277
90,588,13579,11568,17615,35238
91,588,15123,12579,17302,32996
92,588,16762,12807,17861,30570
93,588,18003,13155,17731,29111
94,588,19130,13137,18586,27147
95,588,18126,13486,18593,27795
96,588,17382,13079,18077,29462
97,588,19194,14190,17350,27266
98,588,19988,14500,16808,26704
99,588,20234,14447,16804,26515
100,588,18986,14309,17181,27524
101,588,19101,14416,17171,27312
102,588,17989,14998,16977,28036
103,588,16330,15018,16495,30157
104,588,17340,15683,16459,28518
105,588,18134,16783,16179,26904
106,588,18307,17437,16706,25550
107,588,18797,17136,16647,25420
108,588,16990,16931,16607,27472
109,588,15538,16942,16221,29299
110,588,15458,16901,16381,29260
111,588,16349,16559,17399,27693
112,588,14949,17678,15832,29541
113,588,14877,17837,15735,29551
114,588,16414,18528,15407,27651
