round,seed,coop,exploit,exploit_,defect
1,8,29383,11742,17462,19413
2,8,30985,12141,16624,18250
3,8,30313,12366,16513,18808
4,8,28568,12701,16337,20394
5,8,27605,12584,16160,21651
6,8,27521,12600,16500,21379
7,8,26302,12132,16938,22628
8,8,26495,12078,16979,22448
9,8,28187,12308,16865,20640
10,8,29753,11908,16890,19449
11,8,27967,11746,17261,21026
12,8,27386,11460,17339,21815
13,8,25638,11946,17108,23308
14,8,24368,12600,16594,24438
15,8,24225,12576,16772,24427
16,8,23363,12995,16077,25565
17,8,23309,13080,16324,25287
18,8,23266,13063,16127,25544
19,8,23551,12948,15939,25562
20,8,22877,13066,16142,25915
21,8,21679,13176,16208,26937
22,8,21584,13185,16067,27164
23,8,23188,12884,16338,25590
24,8,25236,11954,17523,23287
25,8,24149,11861,17769,24221
26,8,23900,11854,17971,24275
27,8,25180,12200,17161,23459
28,8,26666,12644,16833,21857
29,8,26562,12500,16532,22406
30,8,25759,12790,16560,22891
31,8,24932,12430,16735,23903
32,8,26237,12338,16436,22989
33,8,26785,12242,16638,22335
34,8,26585,12250,16466,22699
35,8,26639,12467,16665,22229
36,8,26225,12451,16904,22420
37,8,24559,12902,15686,24853
38,8,25825,13430,15408,23337
39,8,25974,13440,15454,23132
40,8,26185,13283,15702,22830
41,8,26344,13133,15622,22901
42,8,26219,13364,15870,22547
43,8,24727,13431,15490,24352
44,8,23944,12952,15662,25442
45,8,22642,13338,15235,26785
46,8,21363,13626,15176,27835
47,8,22844,14409,14745,26002
48,8,22657,14486,14799,26058
49,8,22601,14343,14841,26215
50,8,22110,14784,14428,26678
51,8,21902,14877,14022,27199
52,8,22180,14569,14015,27236
53,8,21892,14619,13988,27501
54,8,22004,14603,14127,27266
55,8,20441,14439,13720,29400
56,8,20429,14686,13887,28998
57,8,20312,14656,13950,29082
58,8,20566,14643,13944,28847
59,8,20719,14641,13918,28722
60,8,21059,14821,14018,28102
61,8,21036,14686,13886,28392
62,8,21245,14752,13915,28088
63,8,20379,14177,13990,29454
64,8,21379,13994,14671,27956
65,8,20520,14235,14152,29093
66,8,19276,13351,14531,30842
67,8,19246,13727,14563,30464
68,8,18030,13977,13913,32080
69,8,18007,14065,13910,32018
70,8,17149,13593,13939,33319
71,8,17930,13994,14149,31927
72,8,18567,14081,14057,31295
73,8,17543,13891,13999,32567
74,8,17079,13673,13972,33276
75,8,16897,13600,14020,33483
76,8,18011,13658,14306,32025
77,8,17952,13702,14408,31938
78,8,16373,14030,13792,33805
79,8,15887,14201,13552,34360
80,8,17163,14047,13787,33003
81,8,17026,14070,13672,33232
82,8,15788,13593,13855,34764
83,8,15635,13470,13928,34967
84,8,16004,13470,14262,34264
85,8,15831,13580,14204,34385
86,8,15524,13563,13786,35127
87,8,15208,13546,13615,35631
88,8,14942,13472,13537,36049
89,8,13428,12811,13506,38255
90,8,14167,12875,14054,36904
91,8,13414,12952,13880,37754
92,8,13017,13024,13912,38047
93,8,12368,12918,13215,39499
94,8,12095,12900,13322,39683
95,8,11181,12776,13411,40632
96,8,12763,12358,13859,39020
97,8,12699,12309,13807,39185
98,8,13183,12852,14079,37886
99,8,12998,12773,14113,38116
100,8,12607,12721,13857,38815
101,8,13497,13104,13949,37450
102,8,12104,12599,13759,39538
103,8,12113,12626,13860,39401
104,8,11881,12493,13441,40185
105,8,11937,12690,13667,39706
106,8,11423,12756,13662,40159
107,8,13732,13090,13577,37601
108,8,13478,13349,13849,37324
109,8,14502,13744,13540,36214
110,8,14384,13776,13701,36139
111,8,15408,13582,14156,34854
112,8,13282,13419,13630,37669
113,8,14922,13512,14102,35464
114,8,14895,13522,14024,35559
115,8,13877,13449,13817,36857
116,8,14579,13729,13985,35707
117,8,14492,13687,13758,36063
118,8,14032,13879,13909,36180
119,8,14350,13745,13904,36001
120,8,13183,13782,13439,37596
121,8,13073,13633,13268,38026
122,8,14174,13963,13975,35888
123,8,13362,13300,13623,37715
124,8,14853,14123,13699,35325
125,8,15783,13858,14136,34223
126,8,14708,14038,14107,35147
127,8,14849,13995,14039,35117
128,8,15887,14282,14407,33424
129,8,16746,13992,14926,32336
130,8,17441,13702,14845,32012
131,8,14764,13466,15011,34759
132,8,14704,13199,14804,35293
133,8,14335,13036,14400,36229
134,8,15391,13478,14520,34611
135,8,17059,13474,14773,32694
136,8,15157,12846,14768,35229
137,8,16275,13242,14838,33645
138,8,17955,13805,15187,31053
139,8,16240,13846,14973,32941
140,8,17453,14117,15035,31395
141,8,18190,14481,15174,30155
142,8,18162,14620,15516,29702
143,8,18457,14337,15261,29945
144,8,18872,14419,15281,29428
145,8,18339,14469,15286,29906
146,8,19083,15188,15604,28125
147,8,19431,15080,15310,28179
148,8,18157,14411,15492,29940
149,8,17228,14109,15141,31522
150,8,16431,14006,14775,32788
151,8,15670,13434,14606,34290
152,8,14750,13058,14456,35736
153,8,13662,12879,14399,37060
154,8,13768,12972,14360,36900
155,8,13580,12828,14438,37154
156,8,13979,12887,14310,36824
157,8,14521,13206,14377,35896
158,8,15071,13177,14359,35393
159,8,13932,12746,14599,36723
160,8,14653,13213,14582,35552
161,8,14270,13219,14644,35867
162,8,15553,13531,14692,34224
163,8,15874,13603,14712,33811
164,8,15535,13387,14559,34519
165,8,16640,13328,14792,33240
166,8,17360,13556,14668,32416
167,8,18138,13728,14713,31421
168,8,18200,13835,14834,31131
169,8,19024,13653,14724,30599
170,8,19985,13822,14994,29199
171,8,18836,13886,14652,30626
172,8,18426,13684,13994,31896
173,8,16130,13584,14361,33925
174,8,15342,12919,14458,35281
175,8,14709,13040,14245,36006
176,8,14546,12963,14254,36237
177,8,14005,13063,14237,36695
178,8,13412,13104,13688,37796
179,8,13410,13081,13707,37802
180,8,13244,13305,13802,37649
181,8,12497,13136,13414,38953
182,8,12490,13113,13536,38861
183,8,12057,12501,13311,40131
184,8,11761,12629,13476,40134
185,8,10166,12544,12837,42453
186,8,10732,12434,13145,41689
187,8,10931,12520,13198,41351
188,8,11561,12631,13167,40641
189,8,11993,12948,13105,39954
190,8,12024,12971,13117,39888
191,8,12692,13521,13149,38638
192,8,11775,13089,13097,40039
193,8,11794,13038,12993,40175
194,8,12467,13096,13727,38710
195,8,13103,12910,13761,38226
