round,seed,defect,exploit_,exploit,coop
1,895,19412,12191,17146,29251
2,895,19959,12167,17177,28697
3,895,19155,11649,17318,29878
4,895,19276,11795,17214,29715
5,895,19860,12106,17530,28504
6,895,20734,11574,17577,28115
7,895,19216,11297,17702,29785
8,895,17590,11354,17526,31530
9,895,19367,11300,17273,30060
10,895,20321,11882,17083,28714
11,895,22214,11484,17412,26890
12,895,21274,11248,17845,27633
13,895,19968,11602,17372,29058
14,895,20307,11602,17441,28650
15,895,20359,11583,17324,28734
16,895,21502,11336,17883,27279
17,895,22898,10953,18034,26115
18,895,22566,11079,17833,26522
19,895,20884,11468,17230,28418
20,895,20132,11958,16733,29177
21,895,18664,12374,15984,30978
22,895,18576,12660,16245,30519
23,895,16467,13163,15314,33056
24,895,16332,13050,15362,33256
25,895,16592,12974,15248,33186
26,895,16905,13399,15284,32412
27,895,14958,12858,15337,34847
28,895,15426,13283,15136,34155
29,895,14995,12779,15233,34993
30,895,15503,13559,15039,33899
31,895,16445,13514,14999,33042
32,895,15236,13486,15049,34229
33,895,15528,13719,15004,33749
34,895,14920,13369,15044,34667
35,895,14781,13207,14949,35063
36,895,14131,12913,15052,35904
37,895,14251,13010,15282,35457
38,895,14241,12842,14719,36198
39,895,14064,13021,14808,36107
40,895,13459,12809,14338,37394
41,895,13344,13206,14648,36802
42,895,13110,12701,14746,37443
43,895,12831,12707,14706,37756
44,895,14427,12769,15329,35475
45,895,15137,12491,15437,34935
46,895,15202,12809,15563,34426
47,895,15330,12474,15542,34654
48,895,13852,12822,15359,35967
49,895,13791,12671,15371,36167
50,895,13910,12554,15205,36331
51,895,14854,12271,15586,35289
52,895,13293,12617,15287,36803
53,895,11892,12585,14723,38800
54,895,13823,13449,14769,35959
55,895,14222,13465,14787,35526
56,895,14423,13549,14738,35290
57,895,15274,13568,14513,34645
58,895,15004,13494,14400,35102
59,895,15046,13639,14657,34658
60,895,15152,13630,14484,34734
61,895,14442,13538,14467,35553
62,895,14694,13782,14613,34911
