round,seed,population_seed,strategy,count,percentage
1,218,828,coop,29321,0.38
1,218,828,defect,19341,0.25
1,218,828,exploitation,29338,0.38
2,218,828,coop,27508,0.35
2,218,828,defect,21366,0.27
2,218,828,exploitation,29126,0.37
3,218,828,coop,26215,0.34
3,218,828,defect,22694,0.29
3,218,828,exploitation,29091,0.37
4,218,828,coop,25976,0.33
4,218,828,defect,22579,0.29
4,218,828,exploitation,29445,0.38
5,218,828,coop,25252,0.32
5,218,828,defect,23389,0.3
5,218,828,exploitation,29359,0.38
6,218,828,coop,26071,0.33
6,218,828,defect,22525,0.29
6,218,828,exploitation,29404,0.38
7,218,828,coop,25861,0.33
7,218,828,defect,22515,0.29
7,218,828,exploitation,29624,0.38
8,218,828,coop,26561,0.34
8,218,828,defect,21934,0.28
8,218,828,exploitation,29505,0.38
9,218,828,coop,27732,0.36
9,218,828,defect,21159,0.27
9,218,828,exploitation,29109,0.37
10,218,828,coop,26808,0.34
10,218,828,defect,21692,0.28
10,218,828,exploitation,29500,0.38
11,218,828,coop,24859,0.32
11,218,828,defect,23904,0.31
11,218,828,exploitation,29237,0.37
12,218,828,coop,25506,0.33
12,218,828,defect,23038,0.3
12,218,828,exploitation,29456,0.38
13,218,828,coop,27191,0.35
13,218,828,defect,21461,0.28
13,218,828,exploitation,29348,0.38
14,218,828,coop,27311,0.35
14,218,828,defect,21385,0.27
14,218,828,exploitation,29304,0.38
15,218,828,coop,25529,0.33
15,218,828,defect,23323,0.3
15,218,828,exploitation,29148,0.37
16,218,828,coop,24652,0.32
16,218,828,defect,23910,0.31
16,218,828,exploitation,29438,0.38
17,218,828,coop,25246,0.32
17,218,828,defect,23613,0.3
17,218,828,exploitation,29141,0.37
18,218,828,coop,25018,0.32
18,218,828,defect,23656,0.3
18,218,828,exploitation,29326,0.38
19,218,828,coop,23736,0.3
19,218,828,defect,24657,0.32
19,218,828,exploitation,29607,0.38
20,218,828,coop,23691,0.3
20,218,828,defect,25226,0.32
20,218,828,exploitation,29083,0.37
21,218,828,coop,23121,0.3
21,218,828,defect,25184,0.32
21,218,828,exploitation,29695,0.38
22,218,828,coop,23956,0.31
22,218,828,defect,24399,0.31
22,218,828,exploitation,29645,0.38
23,218,828,coop,23891,0.31
23,218,828,defect,24414,0.31
23,218,828,exploitation,29695,0.38
24,218,828,coop,23134,0.3
24,218,828,defect,25691,0.33
24,218,828,exploitation,29175,0.37
25,218,828,coop,23140,0.3
25,218,828,defect,25315,0.32
25,218,828,exploitation,29545,0.38
26,218,828,coop,22669,0.29
26,218,828,defect,26354,0.34
26,218,828,exploitation,28977,0.37
27,218,828,coop,24326,0.31
27,218,828,defect,24410,0.31
27,218,828,exploitation,29264,0.38
28,218,828,coop,24853,0.32
28,218,828,defect,23829,0.31
28,218,828,exploitation,29318,0.38
29,218,828,coop,26700,0.34
29,218,828,defect,22020,0.28
29,218,828,exploitation,29280,0.38
30,218,828,coop,29061,0.37
30,218,828,defect,19993,0.26
30,218,828,exploitation,28946,0.37
31,218,828,coop,28858,0.37
31,218,828,defect,20232,0.26
31,218,828,exploitation,28910,0.37
32,218,828,coop,28490,0.37
32,218,828,defect,20443,0.26
32,218,828,exploitation,29067,0.37
33,218,828,coop,26736,0.34
33,218,828,defect,22074,0.28
33,218,828,exploitation,29190,0.37
34,218,828,coop,26954,0.35
34,218,828,defect,22025,0.28
34,218,828,exploitation,29021,0.37
35,218,828,coop,28814,0.37
35,218,828,defect,20074,0.26
35,218,828,exploitation,29112,0.37
36,218,828,coop,30376,0.39
36,218,828,defect,18873,0.24
36,218,828,exploitation,28751,0.37
37,218,828,coop,28129,0.36
37,218,828,defect,20632,0.26
37,218,828,exploitation,29239,0.37
38,218,828,coop,27833,0.36
38,218,828,defect,21277,0.27
38,218,828,exploitation,28890,0.37
39,218,828,coop,28132,0.36
39,218,828,defect,20893,0.27
39,218,828,exploitation,28975,0.37
40,218,828,coop,27728,0.36
40,218,828,defect,21008,0.27
40,218,828,exploitation,29264,0.38
41,218,828,coop,27634,0.35
41,218,828,defect,21291,0.27
41,218,828,exploitation,29075,0.37
42,218,828,coop,28126,0.36
42,218,828,defect,20738,0.27
42,218,828,exploitation,29136,0.37
43,218,828,coop,25920,0.33
43,218,828,defect,22933,0.29
43,218,828,exploitation,29147,0.37
44,218,828,coop,26879,0.34
44,218,828,defect,21936,0.28
44,218,828,exploitation,29185,0.37
45,218,828,coop,29050,0.37
45,218,828,defect,19941,0.26
45,218,828,exploitation,29009,0.37
46,218,828,coop,27188,0.35
46,218,828,defect,21345,0.27
46,218,828,exploitation,29467,0.38
47,218,828,coop,28948,0.37
47,218,828,defect,19712,0.25
47,218,828,exploitation,29340,0.38
48,218,828,coop,26948,0.35
48,218,828,defect,21420,0.27
48,218,828,exploitation,29632,0.38
49,218,828,coop,28393,0.36
49,218,828,defect,20560,0.26
49,218,828,exploitation,29047,0.37
50,218,828,coop,27920,0.36
50,218,828,defect,20877,0.27
50,218,828,exploitation,29203,0.37
51,218,828,coop,28017,0.36
51,218,828,defect,20858,0.27
51,218,828,exploitation,29125,0.37
52,218,828,coop,28599,0.37
52,218,828,defect,20300,0.26
52,218,828,exploitation,29101,0.37
53,218,828,coop,27622,0.35
53,218,828,defect,21581,0.28
53,218,828,exploitation,28797,0.37
54,218,828,coop,26516,0.34
54,218,828,defect,22224,0.28
54,218,828,exploitation,29260,0.38
55,218,828,coop,27566,0.35
55,218,828,defect,21749,0.28
55,218,828,exploitation,28685,0.37
56,218,828,coop,26740,0.34
56,218,828,defect,22206,0.28
56,218,828,exploitation,29054,0.37
57,218,828,coop,25584,0.33
57,218,828,defect,23160,0.3
57,218,828,exploitation,29256,0.38
58,218,828,coop,26182,0.34
58,218,828,defect,22587,0.29
58,218,828,exploitation,29231,0.37
59,218,828,coop,25032,0.32
59,218,828,defect,23799,0.31
59,218,828,exploitation,29169,0.37
60,218,828,coop,24150,0.31
60,218,828,defect,24844,0.32
60,218,828,exploitation,29006,0.37
61,218,828,coop,24070,0.31
61,218,828,defect,24775,0.32
61,218,828,exploitation,29155,0.37
62,218,828,coop,24720,0.32
62,218,828,defect,24155,0.31
62,218,828,exploitation,29125,0.37
63,218,828,coop,23540,0.3
63,218,828,defect,25409,0.33
63,218,828,exploitation,29051,0.37
64,218,828,coop,24559,0.31
64,218,828,defect,24354,0.31
64,218,828,exploitation,29087,0.37
