round,seed,population_seed,strategy,count,percentage
1,201,409,coop,29589,0.38
1,201,409,defect,19598,0.25
1,201,409,exploitation,28813,0.37
2,201,409,coop,26906,0.34
2,201,409,defect,21659,0.28
2,201,409,exploitation,29435,0.38
3,201,409,coop,25381,0.33
3,201,409,defect,23019,0.3
3,201,409,exploitation,29600,0.38
4,201,409,coop,25825,0.33
4,201,409,defect,22804,0.29
4,201,409,exploitation,29371,0.38
5,201,409,coop,23866,0.31
5,201,409,defect,24289,0.31
5,201,409,exploitation,29845,0.38
6,201,409,coop,23961,0.31
6,201,409,defect,24501,0.31
6,201,409,exploitation,29538,0.38
7,201,409,coop,26037,0.33
7,201,409,defect,22528,0.29
7,201,409,exploitation,29435,0.38
8,201,409,coop,27183,0.35
8,201,409,defect,21225,0.27
8,201,409,exploitation,29592,0.38
9,201,409,coop,26204,0.34
9,201,409,defect,22255,0.29
9,201,409,exploitation,29541,0.38
10,201,409,coop,24002,0.31
10,201,409,defect,24312,0.31
10,201,409,exploitation,29686,0.38
11,201,409,coop,23464,0.3
11,201,409,defect,24632,0.32
11,201,409,exploitation,29904,0.38
12,201,409,coop,25210,0.32
12,201,409,defect,23113,0.3
12,201,409,exploitation,29677,0.38
13,201,409,coop,25719,0.33
13,201,409,defect,22822,0.29
13,201,409,exploitation,29459,0.38
14,201,409,coop,24654,0.32
14,201,409,defect,23843,0.31
14,201,409,exploitation,29503,0.38
15,201,409,coop,27036,0.35
15,201,409,defect,21752,0.28
15,201,409,exploitation,29212,0.37
16,201,409,coop,27269,0.35
16,201,409,defect,21281,0.27
16,201,409,exploitation,29450,0.38
17,201,409,coop,25696,0.33
17,201,409,defect,22623,0.29
17,201,409,exploitation,29681,0.38
18,201,409,coop,23552,0.3
18,201,409,defect,24806,0.32
18,201,409,exploitation,29642,0.38
19,201,409,coop,24668,0.32
19,201,409,defect,23682,0.3
19,201,409,exploitation,29650,0.38
20,201,409,coop,25400,0.33
20,201,409,defect,22980,0.29
20,201,409,exploitation,29620,0.38
21,201,409,coop,24335,0.31
21,201,409,defect,24134,0.31
21,201,409,exploitation,29531,0.38
22,201,409,coop,23785,0.3
22,201,409,defect,24840,0.32
22,201,409,exploitation,29375,0.38
23,201,409,coop,24262,0.31
23,201,409,defect,24222,0.31
23,201,409,exploitation,29516,0.38
24,201,409,coop,25679,0.33
24,201,409,defect,23179,0.3
24,201,409,exploitation,29142,0.37
25,201,409,coop,24382,0.31
25,201,409,defect,24364,0.31
25,201,409,exploitation,29254,0.38
26,201,409,coop,23763,0.3
26,201,409,defect,24921,0.32
26,201,409,exploitation,29316,0.38
27,201,409,coop,22039,0.28
27,201,409,defect,26897,0.34
27,201,409,exploitation,29064,0.37
28,201,409,coop,22674,0.29
28,201,409,defect,26182,0.34
28,201,409,exploitation,29144,0.37
29,201,409,coop,21784,0.28
29,201,409,defect,26884,0.34
29,201,409,exploitation,29332,0.38
30,201,409,coop,22065,0.28
30,201,409,defect,26745,0.34
30,201,409,exploitation,29190,0.37
31,201,409,coop,21706,0.28
31,201,409,defect,26995,0.35
31,201,409,exploitation,29299,0.38
32,201,409,coop,22765,0.29
32,201,409,defect,26091,0.33
32,201,409,exploitation,29144,0.37
33,201,409,coop,23267,0.3
33,201,409,defect,25875,0.33
33,201,409,exploitation,28858,0.37
34,201,409,coop,21893,0.28
34,201,409,defect,27199,0.35
34,201,409,exploitation,28908,0.37
35,201,409,coop,20957,0.27
35,201,409,defect,28138,0.36
35,201,409,exploitation,28905,0.37
36,201,409,coop,21718,0.28
36,201,409,defect,27508,0.35
36,201,409,exploitation,28774,0.37
37,201,409,coop,21658,0.28
37,201,409,defect,27410,0.35
37,201,409,exploitation,28932,0.37
38,201,409,coop,20619,0.26
38,201,409,defect,28487,0.37
38,201,409,exploitation,28894,0.37
39,201,409,coop,19300,0.25
39,201,409,defect,30370,0.39
39,201,409,exploitation,28330,0.36
40,201,409,coop,19362,0.25
40,201,409,defect,30162,0.39
40,201,409,exploitation,28476,0.37
41,201,409,coop,21770,0.28
41,201,409,defect,27736,0.36
41,201,409,exploitation,28494,0.37
42,201,409,coop,22744,0.29
42,201,409,defect,26623,0.34
42,201,409,exploitation,28633,0.37
43,201,409,coop,21674,0.28
43,201,409,defect,27685,0.35
43,201,409,exploitation,28641,0.37
44,201,409,coop,22015,0.28
44,201,409,defect,27194,0.35
44,201,409,exploitation,28791,0.37
