,GTFT: 0.33,Defector,Tit For Tat,Cooperator
0,10,10,10,10
1,10,11,9,10
2,9,12,9,10
3,9,12,8,11
4,8,12,9,11
5,8,12,9,11
6,9,11,9,11
7,9,11,9,11
8,9,11,9,11
9,9,11,9,11
10,9,10,10,11
11,9,10,10,11
12,9,11,9,11
13,9,10,10,11
14,10,10,10,10
15,10,9,10,11
16,10,10,10,10
17,9,10,10,11
18,10,10,10,10
19,11,10,10,9
20,11,10,10,9
21,11,10,11,8
22,11,10,12,7
23,11,10,12,7
24,10,11,12,7
25,10,10,13,7
26,10,9,13,8
27,10,9,12,9
28,10,10,12,8
29,11,9,12,8
30,12,9,11,8
31,13,9,10,8
32,13,9,10,8
33,13,8,10,9
34,13,8,10,9
35,13,9,10,8
36,14,9,10,7
37,13,9,11,7
38,13,8,11,8
39,13,8,11,8
40,13,8,11,8
41,13,8,10,9
42,14,7,10,9
43,13,7,10,10
44,13,8,9,10
45,13,9,9,9
46,13,9,9,9
47,13,9,9,9
48,13,9,9,9
49,12,9,10,9
50,12,8,11,9
51,13,8,10,9
52,13,8,10,9
53,13,8,10,9
54,14,8,9,9
55,13,8,10,9
56,13,8,10,9
57,13,8,9,10
58,12,8,9,11
59,12,7,9,12
60,13,7,9,11
61,14,7,9,10
62,14,6,9,11
63,14,6,9,11
64,15,5,9,11
65,15,5,10,10
66,16,5,9,10
67,15,5,9,11
68,15,6,9,10
69,14,6,10,10
70,13,7,10,10
71,13,6,10,11
72,13,6,10,11
73,14,6,9,11
74,13,6,9,12
75,13,5,10,12
76,14,5,9,12
77,14,5,9,12
78,14,6,8,12
79,15,6,7,12
80,16,6,7,11
81,17,5,7,11
82,18,5,6,11
83,18,4,7,11
84,18,4,7,11
85,18,4,6,12
86,18,4,6,12
87,19,4,6,11
88,20,4,6,10
89,21,4,5,10
90,21,5,5,9
91,21,5,5,9
92,21,5,6,8
93,22,5,5,8
94,22,6,5,7
95,22,7,4,7
96,23,6,4,7
97,23,6,4,7
98,23,6,4,7
99,23,6,4,7
100,23,6,4,7
101,24,5,4,7
102,23,5,4,8
103,22,5,4,9
104,22,5,4,9
105,22,4,4,10
106,22,4,5,9
107,22,4,5,9
108,22,3,6,9
109,23,2,6,9
110,22,2,6,10
111,22,2,5,11
112,23,2,5,10
113,22,2,6,10
114,22,2,6,10
115,21,2,6,11
116,22,2,6,10
117,21,3,6,10
118,20,3,6,11
119,21,3,6,10
120,21,3,6,10
