,GTFT: 0.33,Cooperator,Tit For Tat,Defector
0,10,10,10,10
1,10,11,10,9
2,10,12,10,8
3,10,13,10,7
4,10,13,10,7
5,10,13,10,7
6,10,14,9,7
7,10,15,9,6
8,10,15,10,5
9,10,16,9,5
10,10,16,9,5
11,10,16,9,5
12,11,16,9,4
13,11,16,9,4
14,11,15,10,4
15,11,14,11,4
16,10,14,11,5
17,11,14,10,5
18,12,14,9,5
19,13,13,9,5
20,14,13,8,5
21,13,13,9,5
22,12,13,10,5
23,12,12,10,6
24,12,11,10,7
25,12,11,11,6
26,13,10,11,6
27,13,9,11,7
28,13,9,11,7
29,13,9,11,7
30,13,8,11,8
31,13,8,12,7
32,12,8,12,8
33,12,7,12,9
34,12,7,12,9
35,12,7,11,10
36,12,7,12,9
37,11,7,13,9
38,10,7,13,10
39,9,7,14,10
40,9,8,13,10
41,8,9,13,10
42,7,9,14,10
43,7,9,14,10
44,8,9,14,9
45,8,10,13,9
46,8,10,13,9
47,8,11,13,8
48,8,10,14,8
49,8,10,14,8
50,8,10,14,8
51,8,10,13,9
52,8,11,12,9
53,8,11,12,9
54,7,12,12,9
55,7,12,13,8
56,7,11,14,8
57,8,11,13,8
58,7,11,14,8
59,7,10,14,9
60,7,10,14,9
61,7,9,14,10
62,7,9,14,10
63,7,9,15,9
64,7,8,15,10
65,7,8,15,10
66,8,7,15,10
67,8,7,16,9
68,7,7,17,9
69,7,8,16,9
70,7,8,16,9
71,6,8,16,10
72,7,8,16,9
73,7,8,16,9
74,7,9,15,9
75,7,9,15,9
76,6,10,15,9
77,6,10,16,8
78,6,11,16,7
79,5,11,16,8
80,5,11,16,8
81,5,11,16,8
82,6,11,16,7
83,6,11,16,7
84,6,11,17,6
85,7,11,16,6
86,7,11,16,6
87,6,11,17,6
88,6,11,17,6
89,6,11,17,6
90,6,11,17,6
91,6,11,16,7
92,6,11,16,7
93,6,11,16,7
94,5,12,16,7
95,5,11,16,8
96,6,11,16,7
97,6,11,15,8
98,6,12,14,8
99,6,12,14,8
100,5,12,15,8
101,5,12,16,7
102,5,11,16,8
103,5,12,15,8
104,5,11,16,8
105,4,11,17,8
106,4,11,17,8
107,4,11,16,9
108,4,11,16,9
109,4,11,16,9
110,4,10,16,10
111,4,10,16,10
112,4,10,15,11
113,4,10,15,11
114,3,10,16,11
115,3,10,15,12
116,3,10,15,12
117,3,9,16,12
118,2,9,16,13
119,3,9,15,13
120,3,8,15,14
121,3,8,14,15
122,3,8,14,15
123,3,7,14,16
124,3,8,13,16
125,3,8,13,16
126,3,7,14,16
127,3,6,15,16
128,3,6,15,16
129,3,6,15,16
130,3,6,14,17
131,3,6,15,16
132,4,6,14,16
133,4,5,14,17
134,4,5,13,18
135,4,5,14,17
136,4,4,14,18
137,4,4,14,18
138,5,4,14,17
139,6,4,14,16
140,6,4,13,17
141,6,4,14,16
142,6,4,15,15
143,6,4,15,15
144,6,4,15,15
145,6,4,14,16
146,5,4,15,16
147,5,4,15,16
148,6,4,14,16
