,GTFT: 0.33,Cooperator,Tit For Tat,Defector
0,10,10,10,10
1,10,9,10,11
2,10,9,9,12
3,10,9,9,12
4,10,8,10,12
5,10,9,9,12
6,11,9,8,12
7,11,9,8,12
8,11,9,8,12
9,12,8,8,12
10,12,7,8,13
11,11,8,8,13
12,12,8,8,12
13,13,8,7,12
14,13,7,7,13
15,12,7,8,13
16,12,7,8,13
17,12,7,8,13
18,12,7,7,14
19,11,7,7,15
20,11,7,7,15
21,10,8,7,15
22,10,8,7,15
23,10,7,8,15
24,11,7,8,14
25,10,7,8,15
26,11,7,8,14
27,11,7,8,14
28,11,7,8,14
29,11,8,8,13
30,10,8,9,13
31,10,8,9,13
32,10,8,8,14
33,10,8,8,14
34,10,9,8,13
35,10,9,8,13
36,9,9,8,14
37,9,8,8,15
38,10,8,8,14
39,10,8,9,13
40,9,8,10,13
41,10,8,10,12
42,10,7,10,13
43,10,7,9,14
44,11,7,9,13
45,11,7,8,14
46,12,7,8,13
47,11,7,8,14
48,11,8,7,14
49,11,7,8,14
50,11,7,8,14
51,10,8,8,14
52,9,8,9,14
53,9,7,10,14
54,8,7,10,15
55,8,7,9,16
56,8,7,10,15
57,7,8,10,15
58,7,8,10,15
59,7,8,10,15
60,7,8,10,15
61,8,8,9,15
62,8,8,8,16
63,8,9,7,16
64,8,8,7,17
65,8,8,7,17
66,8,8,7,17
67,9,8,7,16
68,9,8,8,15
69,10,8,8,14
70,11,8,7,14
71,11,9,6,14
72,11,9,7,13
73,12,8,7,13
74,13,7,7,13
75,13,7,8,12
76,14,7,7,12
77,14,7,7,12
78,14,7,7,12
79,14,7,7,12
80,14,7,7,12
81,14,7,7,12
82,15,7,6,12
83,15,7,7,11
84,15,7,7,11
85,14,7,8,11
86,14,6,9,11
87,14,6,9,11
88,15,6,9,10
89,14,6,9,11
90,14,6,8,12
91,15,6,7,12
92,15,6,7,12
93,14,6,7,13
94,14,6,6,14
95,15,6,6,13
96,14,6,7,13
97,14,6,7,13
98,13,6,8,13
99,13,6,9,12
100,12,6,9,13
101,13,6,9,12
102,13,6,10,11
103,14,5,10,11
104,14,5,10,11
105,15,5,10,10
106,15,5,10,10
107,15,5,11,9
108,15,5,11,9
109,15,5,11,9
110,16,4,11,9
111,16,5,11,8
112,15,6,11,8
113,15,6,10,9
114,15,6,10,9
115,15,7,9,9
116,15,6,9,10
117,14,7,9,10
118,14,7,8,11
119,14,7,7,12
120,15,7,7,11
121,16,6,7,11
122,16,7,7,10
123,17,7,7,9
124,17,7,7,9
125,17,6,8,9
126,17,6,8,9
127,16,6,8,10
128,16,6,8,10
129,16,6,9,9
130,17,5,9,9
131,17,5,9,9
132,17,5,8,10
133,17,5,8,10
134,18,5,8,9
135,18,5,8,9
136,18,5,8,9
137,17,5,8,10
138,17,5,9,9
139,17,5,9,9
140,16,5,10,9
141,15,5,10,10
142,15,5,10,10
143,14,6,10,10
144,13,7,10,10
145,13,7,9,11
146,13,7,10,10
147,12,8,10,10
148,13,8,10,9
149,14,8,9,9
150,14,8,9,9
151,14,9,8,9
152,14,9,8,9
153,14,9,8,9
154,14,9,8,9
155,14,10,7,9
156,14,10,6,10
157,14,10,5,11
158,13,11,5,11
159,14,11,5,10
160,14,12,4,10
161,15,12,4,9
162,15,12,4,9
163,15,12,5,8
164,15,13,5,7
165,16,12,5,7
166,17,12,4,7
167,18,12,3,7
168,19,12,3,6
169,18,13,3,6
170,18,13,3,6
171,17,13,3,7
172,18,13,3,6
173,18,12,3,7
174,19,12,2,7
175,19,12,2,7
176,18,13,2,7
177,17,13,3,7
178,17,12,4,7
179,17,12,4,7
180,17,12,5,6
181,17,12,5,6
182,16,13,5,6
183,16,14,5,5
184,15,15,5,5
185,15,15,5,5
186,14,15,5,6
187,14,16,5,5
188,14,16,5,5
189,13,17,5,5
190,13,17,5,5
191,14,16,5,5
192,15,15,5,5
193,15,15,5,5
194,15,15,6,4
195,15,14,7,4
196,15,14,7,4
197,15,13,8,4
198,15,14,7,4
199,14,15,7,4
200,14,14,8,4
201,15,14,7,4
202,16,13,7,4
203,16,13,7,4
204,16,12,8,4
205,15,12,9,4
206,15,11,10,4
207,14,11,11,4
208,14,12,10,4
209,13,12,11,4
210,14,12,10,4
211,13,12,11,4
212,14,12,10,4
213,13,12,11,4
214,14,12,11,3
215,14,12,10,4
216,14,13,9,4
217,13,14,9,4
218,13,14,8,5
219,14,14,7,5
220,14,14,7,5
221,15,14,6,5
222,15,13,6,6
223,16,13,5,6
224,16,13,5,6
225,15,14,5,6
226,15,14,6,5
227,15,13,7,5
228,15,13,7,5
229,15,13,7,5
230,15,13,7,5
231,15,14,6,5
232,16,13,6,5
233,16,13,6,5
234,15,14,6,5
235,16,14,5,5
236,15,14,6,5
237,16,14,5,5
238,17,13,5,5
239,17,12,6,5
240,17,13,6,4
241,17,13,6,4
242,18,12,6,4
243,19,11,6,4
244,19,11,6,4
245,18,12,6,4
246,18,12,6,4
247,18,12,6,4
248,17,12,7,4
249,18,11,7,4
250,18,10,7,5
251,19,10,6,5
252,19,10,6,5
253,19,10,6,5
254,19,10,7,4
255,19,10,8,3
256,18,10,8,4
257,19,10,7,4
258,18,10,8,4
259,19,9,8,4
260,18,9,8,5
261,17,9,9,5
262,18,8,9,5
263,17,9,9,5
264,18,8,9,5
265,19,8,9,4
266,19,9,8,4
267,20,9,7,4
268,20,9,7,4
269,19,9,7,5
270,19,10,6,5
271,19,11,6,4
272,19,11,6,4
273,19,11,6,4
274,19,10,6,5
275,18,11,6,5
276,18,11,6,5
277,17,12,6,5
278,18,12,6,4
279,19,12,5,4
280,20,11,5,4
281,19,12,5,4
282,19,12,5,4
283,18,12,5,5
284,17,13,5,5
285,17,13,5,5
286,18,13,4,5
287,19,12,4,5
288,20,12,3,5
289,19,13,3,5
290,18,14,3,5
291,19,13,3,5
292,19,13,3,5
293,19,13,3,5
294,19,13,3,5
295,19,13,3,5
296,19,13,4,4
297,20,12,4,4
298,20,12,4,4
299,20,12,4,4
300,20,12,4,4
301,19,13,4,4
302,18,14,4,4
303,19,13,4,4
304,19,13,4,4
305,20,12,4,4
306,20,12,4,4
307,20,12,4,4
308,20,12,4,4
309,20,12,4,4
310,21,11,4,4
311,21,11,4,4
312,21,11,4,4
313,22,11,3,4
314,22,11,3,4
315,22,11,3,4
316,21,12,3,4
317,21,12,3,4
318,20,13,3,4
319,21,12,3,4
320,20,13,3,4
321,21,12,3,4
322,22,12,2,4
323,22,12,2,4
324,21,12,2,5
325,21,13,1,5
326,20,14,1,5
327,19,14,1,6
328,19,14,0,7
329,19,14,0,7
330,20,14,0,6
331,19,15,0,6
332,18,15,0,7
333,19,14,0,7
334,20,13,0,7
335,19,13,0,8
336,20,12,0,8
337,20,12,0,8
338,19,12,0,9
339,18,12,0,10
340,18,12,0,10
341,17,13,0,10
342,17,13,0,10
343,17,13,0,10
344,16,13,1,10
345,17,13,1,9
346,18,13,0,9
347,17,14,0,9
348,17,15,0,8
349,17,15,0,8
350,17,16,0,7
351,18,15,0,7
352,17,15,0,8
353,16,16,0,8
354,16,16,0,8
355,16,16,0,8
