,GTFT: 0.33,Defector,Tit For Tat,Cooperator
0,10,10,10,10
1,11,9,10,10
2,10,10,10,10
3,10,10,10,10
4,10,11,9,10
5,10,11,9,10
6,10,10,9,11
7,9,11,9,11
8,9,10,9,12
9,9,10,9,12
10,9,11,8,12
11,9,11,8,12
12,9,12,8,11
13,9,12,8,11
14,9,13,8,10
15,9,13,8,10
16,9,12,8,11
17,9,13,7,11
18,9,13,7,11
19,9,13,7,11
20,9,14,6,11
21,9,15,6,10
22,9,15,5,11
23,10,14,5,11
24,10,14,5,11
25,9,15,5,11
26,9,14,5,12
27,8,14,5,13
28,8,15,5,12
29,8,15,5,12
30,8,15,4,13
31,9,15,3,13
32,8,16,3,13
33,8,16,3,13
34,9,15,3,13
35,10,15,3,12
36,10,14,4,12
37,10,14,4,12
38,10,14,4,12
39,11,13,4,12
40,11,13,3,13
41,10,13,3,14
42,9,13,4,14
43,9,13,4,14
44,9,14,4,13
45,9,14,4,13
46,8,14,4,14
47,9,14,4,13
48,9,15,4,12
49,9,15,4,12
50,9,16,3,12
51,9,17,3,11
52,9,18,2,11
53,9,18,2,11
54,8,19,2,11
55,8,20,1,11
56,9,19,1,11
57,10,19,1,10
58,10,20,1,9
59,11,19,1,9
60,11,18,1,10
61,12,17,1,10
62,11,18,1,10
63,11,18,1,10
64,11,18,1,10
65,11,18,1,10
66,11,18,1,10
67,12,17,1,10
68,13,16,1,10
69,13,17,1,9
70,13,16,1,10
71,13,15,1,11
72,14,14,1,11
73,14,14,1,11
74,13,14,1,12
75,13,14,1,12
76,13,14,1,12
77,14,14,1,11
78,14,14,1,11
79,14,14,1,11
80,14,15,1,10
81,13,16,1,10
82,13,16,1,10
83,13,15,1,11
84,12,16,1,11
85,12,15,2,11
86,11,15,2,12
87,11,15,2,12
88,11,14,2,13
89,11,15,2,12
90,12,15,1,12
91,12,15,2,11
92,12,15,2,11
93,11,15,2,12
94,10,15,2,13
95,10,14,2,14
96,10,14,2,14
97,9,14,2,15
98,10,13,2,15
99,10,13,2,15
100,9,13,3,15
101,9,13,3,15
102,9,13,2,16
103,9,12,3,16
104,9,11,4,16
105,8,12,4,16
106,8,12,4,16
107,7,12,4,17
108,7,12,4,17
109,8,12,4,16
110,9,12,4,15
111,9,11,4,16
112,9,12,4,15
113,9,13,3,15
114,8,13,4,15
115,8,12,5,15
116,8,12,5,15
117,9,12,5,14
118,10,12,5,13
119,10,12,5,13
120,10,13,5,12
121,10,13,4,13
122,9,14,4,13
123,9,13,4,14
124,9,13,4,14
125,9,13,4,14
126,10,13,3,14
127,10,14,3,13
128,10,14,2,14
129,10,14,2,14
130,10,14,2,14
131,10,15,1,14
132,10,15,1,14
133,10,16,1,13
134,10,17,1,12
135,11,16,1,12
136,12,16,1,11
137,11,16,1,12
138,11,15,1,13
139,12,15,1,12
140,12,16,1,11
141,11,17,1,11
142,11,17,1,11
143,11,18,1,10
144,12,18,1,9
