,GTFT: 0.33,Cooperator,Tit For Tat,Defector
0,10,10,10,10
1,10,10,10,10
2,10,11,10,9
3,9,12,10,9
4,10,12,9,9
5,10,11,10,9
6,10,12,9,9
7,10,12,9,9
8,10,12,8,10
9,10,13,8,9
10,9,13,8,10
11,9,13,7,11
12,10,13,7,10
13,9,13,8,10
14,9,12,8,11
15,9,12,8,11
16,8,12,8,12
17,8,11,9,12
18,8,12,9,11
19,9,11,9,11
20,9,11,8,12
21,8,11,9,12
22,7,11,9,13
23,6,11,10,13
24,6,10,10,14
25,5,11,10,14
26,6,11,10,13
27,6,11,10,13
28,6,11,9,14
29,6,12,8,14
30,6,13,8,13
31,5,14,8,13
32,5,14,8,13
33,5,15,7,13
34,5,16,6,13
35,5,16,6,13
36,5,17,5,13
37,5,18,5,12
38,5,19,5,11
39,5,18,6,11
40,5,18,6,11
41,5,18,6,11
42,6,17,6,11
43,6,17,6,11
44,6,17,6,11
45,5,18,6,11
46,5,18,6,11
47,5,18,6,11
48,5,18,6,11
49,5,17,7,11
50,5,18,7,10
51,4,18,8,10
52,5,18,7,10
53,5,18,7,10
54,5,17,7,11
55,5,17,7,11
56,5,17,7,11
57,6,16,7,11
58,6,17,7,10
59,6,17,7,10
60,6,18,7,9
61,6,19,6,9
62,6,18,6,10
63,6,18,6,10
64,6,19,6,9
65,5,19,6,10
66,5,19,6,10
67,5,18,7,10
68,6,17,7,10
69,6,17,8,9
70,6,18,8,8
71,6,19,8,7
72,5,20,8,7
73,5,21,7,7
74,5,22,6,7
75,5,21,6,8
76,5,21,6,8
77,5,20,7,8
78,4,21,7,8
79,4,20,7,9
80,4,19,8,9
81,4,19,8,9
82,4,18,8,10
83,4,18,8,10
84,3,19,8,10
85,3,18,8,11
86,3,18,8,11
87,3,18,8,11
88,3,17,8,12
89,3,16,9,12
90,3,15,9,13
91,2,15,10,13
92,2,15,9,14
93,2,16,9,13
94,1,17,9,13
95,1,17,9,13
96,1,18,8,13
97,2,18,8,12
98,2,17,8,13
99,2,16,9,13
100,2,16,10,12
101,2,17,10,11
102,2,17,9,12
103,2,17,10,11
104,2,16,11,11
105,2,16,11,11
106,2,17,10,11
107,2,18,10,10
108,2,19,9,10
109,2,20,9,9
110,2,20,9,9
111,3,19,9,9
112,4,18,9,9
113,4,17,9,10
114,4,16,9,11
115,4,15,9,12
116,4,15,10,11
117,4,15,10,11
118,4,15,10,11
119,4,15,10,11
120,5,15,10,10
121,5,15,10,10
122,5,15,10,10
123,5,15,10,10
124,5,14,11,10
125,4,15,11,10
126,3,15,11,11
127,3,16,10,11
128,3,16,10,11
129,3,16,11,10
130,2,16,12,10
131,2,17,12,9
132,2,17,12,9
133,2,17,12,9
134,1,17,12,10
135,1,16,13,10
136,1,16,13,10
137,1,17,13,9
138,1,18,13,8
139,1,19,12,8
140,1,19,12,8
141,1,19,12,8
142,2,18,12,8
143,1,19,12,8
144,1,19,12,8
145,1,20,12,7
146,1,20,12,7
147,1,19,13,7
148,1,18,14,7
149,1,18,14,7
150,1,18,14,7
151,1,18,14,7
152,1,18,14,7
153,1,18,15,6
154,1,18,16,5
155,0,19,16,5
156,0,19,16,5
157,0,18,17,5
158,0,18,17,5
159,0,18,17,5
160,0,18,17,5
161,0,17,18,5
162,0,17,18,5
163,1,17,17,5
164,1,17,17,5
165,2,16,17,5
166,2,16,17,5
167,2,15,17,6
168,3,14,17,6
169,3,14,18,5
170,3,15,17,5
171,3,15,16,6
172,3,16,15,6
173,3,17,14,6
174,3,18,13,6
175,3,18,13,6
176,3,19,12,6
177,3,19,12,6
178,2,19,13,6
179,2,19,13,6
180,2,19,12,7
181,2,19,12,7
182,2,18,13,7
183,2,18,13,7
184,2,18,13,7
185,2,18,13,7
186,2,18,12,8
187,2,18,12,8
188,2,19,12,7
189,2,20,12,6
190,2,20,12,6
191,2,21,11,6
192,2,21,10,7
193,2,22,10,6
194,2,22,10,6
195,2,22,10,6
196,2,22,10,6
197,2,22,10,6
198,2,23,10,5
199,2,23,10,5
200,2,22,10,6
201,2,22,10,6
202,2,23,9,6
203,3,22,9,6
204,3,23,9,5
205,3,22,10,5
206,3,23,10,4
207,3,22,11,4
208,3,22,11,4
209,2,23,11,4
210,2,22,12,4
211,2,23,11,4
212,2,23,11,4
213,2,24,11,3
214,2,23,12,3
215,1,23,12,4
216,1,23,12,4
217,2,22,12,4
218,2,23,11,4
219,3,22,11,4
220,2,22,12,4
221,2,21,12,5
222,2,20,12,6
223,2,20,12,6
224,2,20,12,6
225,2,19,13,6
226,2,18,14,6
227,2,18,14,6
228,2,17,15,6
229,2,17,15,6
230,1,17,16,6
231,1,17,16,6
232,1,16,17,6
233,1,15,18,6
234,1,15,18,6
235,1,16,18,5
236,1,16,17,6
237,1,17,16,6
238,1,17,16,6
239,1,18,15,6
240,1,18,15,6
241,1,17,16,6
242,1,17,16,6
243,1,16,16,7
244,1,15,17,7
245,1,16,16,7
246,1,16,16,7
247,1,16,16,7
248,1,17,15,7
249,1,18,15,6
250,1,18,15,6
251,2,18,14,6
252,2,17,15,6
253,2,16,16,6
254,2,15,17,6
255,2,15,17,6
256,2,16,16,6
257,2,16,16,6
258,2,16,16,6
259,2,16,16,6
260,2,15,17,6
261,2,15,17,6
262,2,16,16,6
263,1,16,17,6
264,1,15,17,7
265,1,15,17,7
266,1,15,17,7
267,1,15,16,8
268,1,15,17,7
269,1,14,18,7
270,1,13,19,7
271,1,13,18,8
272,1,14,17,8
273,1,13,17,9
274,1,12,18,9
275,1,13,18,8
276,1,12,19,8
277,1,12,20,7
278,1,11,21,7
279,1,11,21,7
280,1,10,21,8
281,1,11,20,8
282,1,11,20,8
283,1,11,19,9
284,1,11,19,9
285,2,11,18,9
286,2,10,19,9
287,2,10,20,8
288,2,10,20,8
289,1,10,21,8
290,1,9,22,8
291,1,9,22,8
292,1,8,23,8
293,1,9,23,7
294,1,9,24,6
295,1,9,24,6
296,1,9,24,6
297,1,8,25,6
298,1,8,25,6
299,1,8,25,6
300,1,9,24,6
301,1,9,24,6
302,1,9,24,6
303,1,8,25,6
304,1,9,24,6
305,1,9,24,6
306,0,10,24,6
307,0,10,24,6
308,1,10,23,6
309,2,10,23,5
310,1,10,23,6
311,1,9,24,6
312,1,8,24,7
313,1,8,23,8
314,1,8,23,8
315,1,9,22,8
316,1,8,22,9
317,1,8,22,9
318,1,8,23,8
319,1,8,24,7
320,1,8,24,7
321,1,8,24,7
322,1,8,24,7
