,GTFT: 0.33,Cooperator,Tit For Tat,Defector
0,10,10,10,10
1,10,10,9,11
2,10,10,10,10
3,10,11,9,10
4,10,11,9,10
5,9,11,10,10
6,9,11,9,11
7,8,12,9,11
8,8,12,9,11
9,9,11,9,11
10,8,11,9,12
11,8,11,9,12
12,9,11,9,11
13,8,11,10,11
14,8,11,9,12
15,7,11,10,12
16,7,11,9,13
17,7,10,9,14
18,7,11,8,14
19,7,10,8,15
20,7,11,8,14
21,7,10,9,14
22,7,10,9,14
23,7,10,9,14
24,7,10,8,15
25,6,11,8,15
26,7,10,8,15
27,7,10,9,14
28,7,10,10,13
29,7,10,11,12
30,8,10,11,11
31,8,9,12,11
32,8,10,11,11
33,8,9,12,11
34,8,9,13,10
35,8,9,13,10
36,8,9,13,10
37,9,9,12,10
38,9,9,13,9
39,8,9,13,10
40,8,9,12,11
41,8,8,13,11
42,9,7,13,11
43,9,7,13,11
44,8,8,13,11
45,8,8,14,10
46,8,9,14,9
47,8,10,14,8
48,8,10,14,8
49,8,10,15,7
50,8,10,15,7
51,8,9,15,8
52,7,9,16,8
53,7,8,17,8
54,6,8,17,9
55,6,9,16,9
56,6,9,16,9
57,7,9,15,9
58,7,10,15,8
59,6,10,16,8
60,6,11,16,7
61,6,11,15,8
62,7,11,14,8
63,7,11,14,8
64,8,10,14,8
65,8,10,14,8
66,8,10,14,8
67,8,10,14,8
68,9,10,14,7
69,9,11,14,6
70,9,11,14,6
71,9,11,14,6
72,9,12,13,6
73,9,13,13,5
74,9,13,13,5
75,8,13,14,5
76,9,12,14,5
77,9,11,15,5
78,8,11,16,5
79,7,11,17,5
80,8,10,17,5
81,7,10,18,5
82,7,10,18,5
83,7,10,18,5
84,6,10,19,5
85,6,10,19,5
86,6,10,19,5
87,6,10,19,5
88,7,10,18,5
89,7,9,19,5
90,8,9,18,5
91,8,9,18,5
92,8,10,17,5
93,8,11,17,4
94,8,10,17,5
95,8,10,18,4
96,7,10,19,4
97,7,10,19,4
98,7,10,19,4
99,7,10,19,4
100,7,10,19,4
101,7,10,19,4
102,7,10,19,4
103,7,10,19,4
104,7,10,19,4
105,6,11,19,4
106,7,11,18,4
107,7,11,18,4
108,7,10,19,4
109,8,10,18,4
110,8,9,19,4
111,8,9,18,5
112,8,8,19,5
113,8,8,19,5
114,8,9,18,5
115,8,9,18,5
116,7,10,18,5
117,8,10,17,5
118,8,9,18,5
119,8,9,18,5
120,7,9,19,5
121,7,9,19,5
122,6,9,19,6
123,6,8,20,6
124,6,9,20,5
125,6,10,19,5
126,6,10,19,5
127,6,11,18,5
128,6,10,18,6
129,6,10,19,5
130,6,10,18,6
131,6,10,18,6
132,5,10,18,7
133,6,10,17,7
134,7,10,17,6
135,7,10,17,6
136,7,9,18,6
137,7,9,18,6
138,7,9,18,6
139,8,9,17,6
140,8,9,17,6
141,8,9,17,6
142,8,8,17,7
143,9,8,17,6
144,9,7,18,6
145,9,7,18,6
146,9,7,18,6
147,9,7,19,5
148,10,7,19,4
149,9,7,20,4
150,9,7,19,5
151,9,7,19,5
152,8,8,19,5
153,8,8,19,5
154,7,9,19,5
155,7,8,20,5
156,7,8,20,5
157,6,8,20,6
158,7,8,19,6
159,8,7,19,6
160,8,7,19,6
161,7,7,20,6
162,6,7,21,6
163,6,7,21,6
164,6,6,21,7
165,6,7,20,7
166,6,7,20,7
167,5,8,20,7
168,5,8,21,6
169,5,9,20,6
170,5,10,19,6
171,5,10,19,6
172,6,9,19,6
173,7,8,19,6
174,7,8,19,6
175,8,7,19,6
176,8,6,19,7
177,9,5,19,7
178,9,5,19,7
179,9,5,20,6
180,8,5,20,7
181,8,5,20,7
182,9,5,19,7
183,9,5,19,7
184,9,5,19,7
185,10,5,18,7
186,10,6,17,7
187,10,6,17,7
188,11,6,17,6
189,10,6,17,7
190,10,6,17,7
191,10,6,17,7
192,9,6,18,7
193,8,6,18,8
194,7,6,18,9
195,7,6,18,9
196,8,6,17,9
197,7,6,17,10
198,8,6,16,10
199,8,7,16,9
200,7,7,17,9
201,7,7,17,9
202,7,6,17,10
203,8,6,16,10
204,7,6,16,11
205,7,7,16,10
206,7,7,17,9
207,6,7,18,9
208,6,7,19,8
209,6,6,20,8
210,5,7,20,8
211,5,8,19,8
212,4,9,19,8
213,4,9,19,8
214,4,9,18,9
215,4,8,19,9
216,5,8,18,9
217,5,8,18,9
218,5,8,18,9
219,5,9,17,9
220,5,10,17,8
221,5,10,17,8
222,4,10,17,9
223,4,10,16,10
224,4,10,16,10
225,5,10,16,9
226,4,10,17,9
227,3,10,18,9
228,3,10,18,9
229,3,10,17,10
230,3,10,18,9
231,3,10,18,9
232,3,11,17,9
233,3,12,16,9
234,3,11,17,9
235,3,11,17,9
236,3,10,18,9
237,3,10,18,9
238,3,9,18,10
239,3,10,17,10
240,3,9,17,11
241,3,10,17,10
242,3,11,16,10
243,3,11,16,10
244,3,11,15,11
245,3,11,15,11
246,3,11,15,11
247,3,12,15,10
248,3,13,15,9
249,3,13,14,10
250,3,13,15,9
251,4,13,14,9
252,4,13,14,9
253,4,12,14,10
254,4,13,14,9
255,4,13,15,8
256,5,12,15,8
257,5,12,16,7
258,6,12,15,7
259,5,12,15,8
260,5,13,15,7
261,5,13,15,7
262,5,12,16,7
263,5,12,16,7
264,6,11,16,7
265,6,11,17,6
266,6,11,17,6
267,6,11,16,7
268,5,11,16,8
269,5,12,15,8
270,6,12,14,8
271,6,13,13,8
272,5,13,14,8
273,5,13,14,8
274,6,12,14,8
275,7,11,14,8
276,7,10,15,8
277,7,10,15,8
278,7,10,15,8
279,8,10,15,7
280,8,11,14,7
281,8,11,15,6
282,8,10,16,6
283,8,11,15,6
284,8,11,15,6
285,8,11,15,6
286,8,12,14,6
287,9,11,14,6
288,9,11,14,6
289,10,11,13,6
290,10,11,12,7
291,9,12,12,7
292,10,12,11,7
293,9,13,11,7
294,9,12,11,8
295,8,12,12,8
296,8,11,13,8
297,8,11,14,7
298,8,10,14,8
299,8,10,14,8
300,8,11,13,8
301,8,10,14,8
302,9,9,14,8
303,9,10,13,8
304,8,10,13,9
305,8,10,14,8
306,8,11,14,7
307,8,10,14,8
308,8,10,14,8
309,9,9,14,8
310,9,10,14,7
311,10,10,13,7
312,10,11,13,6
313,9,11,13,7
314,10,11,12,7
315,10,11,12,7
316,9,11,13,7
317,9,10,14,7
318,9,10,13,8
319,9,10,13,8
320,9,11,12,8
321,10,10,12,8
322,10,10,11,9
323,11,10,11,8
324,11,10,11,8
325,10,11,11,8
326,10,11,11,8
327,10,11,12,7
328,10,11,12,7
329,9,12,12,7
330,8,12,13,7
331,7,13,13,7
332,6,13,13,8
333,5,13,14,8
334,5,13,15,7
335,5,13,15,7
336,6,12,15,7
337,6,13,15,6
338,6,13,15,6
339,5,13,16,6
340,5,13,16,6
341,6,13,15,6
342,6,14,15,5
343,6,14,16,4
344,5,15,16,4
345,5,15,16,4
346,6,15,15,4
347,5,16,15,4
348,5,16,15,4
349,5,16,15,4
350,4,16,16,4
351,4,15,16,5
352,5,15,15,5
353,5,14,16,5
354,5,13,17,5
355,5,13,17,5
356,5,12,18,5
357,5,13,17,5
358,6,13,16,5
359,7,13,15,5
360,7,13,15,5
361,7,14,14,5
362,7,14,14,5
363,7,14,14,5
364,8,14,13,5
365,7,15,13,5
366,7,15,13,5
367,7,14,14,5
368,6,14,15,5
369,6,14,15,5
370,5,14,16,5
371,5,15,15,5
372,5,15,15,5
373,4,15,15,6
374,4,15,14,7
375,4,15,14,7
376,3,15,15,7
377,3,14,15,8
378,2,15,15,8
379,2,14,15,9
380,2,15,15,8
381,2,14,15,9
382,2,14,14,10
383,3,14,14,9
384,3,14,14,9
385,4,14,13,9
386,4,15,12,9
387,5,14,12,9
388,5,14,12,9
389,6,14,12,8
390,6,13,12,9
391,6,13,12,9
392,6,12,13,9
393,6,12,13,9
394,7,12,12,9
395,7,12,12,9
396,7,12,12,9
397,8,12,11,9
398,8,11,11,10
399,9,11,11,9
400,9,12,10,9
401,9,12,10,9
402,9,12,9,10
403,9,12,9,10
404,9,11,10,10
405,9,11,10,10
406,9,11,9,11
407,10,10,9,11
408,10,10,8,12
409,11,10,7,12
410,11,10,7,12
411,11,11,7,11
412,11,10,7,12
413,10,10,7,13
414,11,9,7,13
415,11,9,7,13
416,10,9,7,14
417,9,9,8,14
418,9,9,8,14
419,9,8,8,15
420,8,9,8,15
421,8,9,7,16
422,8,9,7,16
423,8,9,7,16
424,9,8,7,16
425,10,8,7,15
426,10,8,7,15
427,10,8,7,15
428,10,7,7,16
429,9,8,7,16
430,9,9,7,15
431,9,8,7,16
432,8,9,7,16
433,8,9,7,16
434,9,9,7,15
435,10,8,7,15
436,10,9,6,15
437,10,10,6,14
438,10,10,6,14
439,10,10,6,14
440,10,10,6,14
441,10,9,6,15
442,10,9,6,15
443,11,9,5,15
444,11,10,5,14
445,11,10,5,14
446,10,11,5,14
447,10,11,5,14
448,10,10,5,15
449,10,10,5,15
450,11,10,5,14
451,11,10,4,15
452,11,10,3,16
453,11,10,3,16
454,11,10,2,17
455,11,10,2,17
456,11,10,3,16
457,10,11,3,16
458,11,11,3,15
459,11,11,3,15
460,11,11,3,15
461,11,11,3,15
462,11,11,3,15
463,11,11,3,15
464,11,10,3,16
465,11,10,3,16
466,10,10,3,17
467,10,10,3,17
