,GTFT: 0.33,Cooperator,Tit For Tat,Defector
0,10,10,10,10
1,10,10,11,9
2,10,11,11,8
3,10,11,11,8
4,11,11,10,8
5,10,11,11,8
6,10,10,12,8
7,10,11,11,8
8,11,11,10,8
9,11,11,10,8
10,10,11,11,8
11,9,11,11,9
12,9,11,12,8
13,9,11,12,8
14,8,11,13,8
15,8,12,12,8
16,8,11,12,9
17,8,11,12,9
18,8,10,13,9
19,9,9,13,9
20,9,8,13,10
21,10,8,13,9
22,11,8,12,9
23,10,8,13,9
24,10,9,12,9
25,10,9,12,9
26,11,9,12,8
27,11,9,11,9
28,11,8,11,10
29,12,7,11,10
30,13,7,11,9
31,13,7,10,10
32,13,7,10,10
33,13,7,10,10
34,13,7,10,10
35,14,6,10,10
36,14,6,10,10
37,14,5,11,10
38,15,5,10,10
39,14,5,11,10
40,14,5,11,10
41,14,5,11,10
42,15,5,11,9
43,16,5,10,9
44,16,5,10,9
45,16,5,9,10
46,17,5,8,10
47,16,5,8,11
48,17,5,7,11
49,17,5,7,11
50,17,5,7,11
51,17,5,6,12
52,17,5,6,12
53,18,5,5,12
54,19,4,5,12
55,20,4,5,11
56,20,4,5,11
57,21,4,5,10
58,21,4,5,10
59,21,4,5,10
60,21,4,5,10
61,21,3,6,10
62,21,3,5,11
63,22,3,5,10
64,22,3,5,10
65,21,3,6,10
66,22,2,6,10
67,22,2,6,10
68,22,2,6,10
69,21,2,6,11
70,21,2,6,11
71,20,2,7,11
72,19,3,7,11
73,19,2,7,12
74,19,2,7,12
75,19,1,7,13
76,19,1,7,13
77,20,1,7,12
78,20,1,6,13
79,20,1,6,13
80,20,1,6,13
81,20,0,7,13
82,21,0,7,12
83,21,0,7,12
84,22,0,7,11
85,21,0,8,11
86,21,0,8,11
87,21,0,8,11
88,22,0,8,10
89,22,0,8,10
90,22,0,8,10
91,21,0,8,11
92,22,0,7,11
93,22,1,7,10
94,22,1,7,10
95,21,1,7,11
96,21,1,7,11
97,21,1,7,11
98,21,1,8,10
99,21,1,8,10
100,20,1,8,11
101,19,1,8,12
102,20,1,8,11
103,19,1,8,12
104,20,1,8,11
105,19,1,8,12
106,19,1,8,12
107,18,2,8,12
108,19,2,8,11
109,18,2,9,11
110,19,2,9,10
111,20,2,8,10
112,20,2,8,10
113,21,2,8,9
114,22,1,8,9
115,23,1,8,8
116,23,1,8,8
117,24,1,8,7
118,24,1,8,7
119,23,1,8,8
120,24,0,8,8
121,24,0,8,8
122,25,0,7,8
123,25,0,7,8
124,25,0,7,8
125,25,0,7,8
126,25,0,7,8
127,26,0,7,7
128,26,0,7,7
129,26,0,7,7
130,26,0,7,7
131,26,0,7,7
132,25,0,7,8
133,24,0,8,8
134,24,0,8,8
135,23,0,9,8
136,22,0,9,9
137,21,0,9,10
138,21,0,10,9
139,20,0,10,10
140,19,0,11,10
141,19,0,10,11
142,19,0,10,11
143,19,0,11,10
144,19,0,11,10
145,19,0,10,11
146,19,0,10,11
147,19,0,10,11
148,19,0,9,12
149,18,0,10,12
150,19,0,10,11
151,19,0,10,11
152,19,0,11,10
153,19,1,11,9
154,20,1,11,8
155,20,0,11,9
156,20,0,11,9
157,21,0,11,8
158,21,0,10,9
159,22,0,9,9
