,GTFT: 0.33,Defector,Tit For Tat,Cooperator
0,10,10,10,10
1,11,10,9,10
2,11,10,10,9
3,12,10,10,8
4,11,10,10,9
5,12,10,10,8
6,12,11,9,8
7,11,12,9,8
8,11,13,9,7
9,11,12,9,8
10,12,12,8,8
11,11,12,8,9
12,11,12,8,9
13,10,13,8,9
14,10,13,8,9
15,10,13,9,8
16,9,13,9,9
17,9,12,10,9
18,9,11,11,9
19,10,11,10,9
20,10,12,10,8
21,10,12,10,8
22,10,12,10,8
23,10,12,10,8
24,10,12,11,7
25,10,12,10,8
26,10,11,11,8
27,10,11,11,8
28,9,12,11,8
29,8,13,11,8
30,8,13,11,8
31,8,14,11,7
32,7,15,11,7
33,7,15,11,7
34,7,15,11,7
35,6,16,11,7
36,6,17,10,7
37,5,18,10,7
38,5,18,11,6
39,6,18,11,5
40,6,17,11,6
41,6,17,11,6
42,5,17,11,7
43,5,16,12,7
44,4,17,12,7
45,4,17,12,7
46,5,17,11,7
47,5,17,11,7
48,5,16,11,8
49,5,16,10,9
50,5,17,9,9
51,6,17,8,9
52,7,17,7,9
53,8,17,7,8
54,8,17,7,8
55,9,16,7,8
56,10,15,7,8
57,10,15,8,7
58,11,14,8,7
59,12,14,7,7
60,12,13,7,8
61,11,13,7,9
62,12,13,6,9
63,11,14,6,9
64,11,14,6,9
65,11,14,6,9
66,10,14,6,10
67,9,14,7,10
68,8,14,8,10
69,7,14,9,10
70,7,14,10,9
71,7,13,11,9
72,7,12,12,9
73,7,12,12,9
74,7,12,12,9
75,7,11,13,9
76,6,12,13,9
77,6,12,13,9
78,5,13,13,9
79,5,13,12,10
80,6,13,12,9
81,7,13,11,9
82,7,13,11,9
83,7,14,11,8
84,7,13,11,9
85,7,13,11,9
86,6,13,11,10
87,5,14,11,10
88,5,14,12,9
89,6,13,12,9
90,6,13,11,10
91,6,13,11,10
92,6,12,12,10
93,5,12,13,10
94,5,12,14,9
95,5,12,14,9
96,5,13,13,9
97,5,13,12,10
98,5,14,12,9
99,5,14,12,9
100,5,14,13,8
101,6,14,13,7
